	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped
5175	136	4	185	0	he	False	-3	25	192	192	192	192	168	168	168	168	-3	he	False	O	False	2	0	1	0
5176	136	4	44	0	he	False	-3	27	244	244	244	244	0	0	0	0	-3	he	False	O	False	2	0	1	0
5179	136	4	25	0	he	False	-3	30	252	252	252	252	164	164	164	164	-3	he	False	O	False	2	0	1	0
5182	136	4	190	0	he	False	-3	33	176	176	368	836	180	180	180	180	-3	he	False	O	False	2	0	1	0
5183	136	4	199	0	he	False	-3	34	232	232	232	232	156	156	156	156	-3	he	False	O	False	2	0	1	0
5188	136	4	60	0	he	False	-3	39	184	184	184	184	412	412	536	1104	-3	he	False	O	False	2	0	1	0
5192	136	4	72	0	he	False	-3	43	92	92	92	92	208	208	208	208	-3	he	False	O	False	2	0	1	0
5193	136	7	25	0	his	False	-3	1	252	252	252	252	420	420	420	420	-3	his	False	P	False	3	1	1	0
5195	136	7	73	0	his	False	-3	3	204	204	204	204	220	220	220	220	-3	his	False	P	False	3	1	1	0
5196	136	7	27	0	his	False	-3	4	200	200	200	200	180	180	180	180	-3	his	False	P	False	3	1	1	0
5197	136	7	124	0	his	False	-3	5	96	96	96	412	204	204	204	204	-3	his	False	P	False	3	1	1	0
5200	136	7	64	0	his	False	-3	8	184	184	364	564	140	140	140	140	-3	his	False	P	False	3	1	1	0
5210	136	7	141	0	his	False	-3	19	180	180	180	180	112	196	196	196	-3	his	False	P	False	3	1	1	0
5211	136	7	48	0	his	False	-3	20	148	148	148	148	168	168	168	168	-3	his	False	P	False	3	1	1	0
5214	136	7	21	0	his	False	-3	23	180	180	180	180	444	444	624	1312	-3	his	False	P	False	3	1	1	0
5217	136	7	44	0	his	False	-3	27	152	152	152	152	160	160	160	160	-3	his	False	P	False	3	1	1	0
5220	136	7	25	0	his	False	-3	30	316	316	316	316	376	376	520	736	-3	his	False	P	False	3	1	1	0
5221	136	7	199	0	his	False	-3	31	152	152	152	152	288	288	288	288	-3	his	False	P	False	3	1	1	0
5223	136	7	190	0	his	False	-3	33	156	284	284	284	92	92	92	92	-3	his	False	P	False	3	1	1	0
5225	136	7	24	0	his	False	-3	35	160	160	160	160	248	248	248	248	-3	his	False	P	False	3	1	1	0
5227	136	7	117	0	his	False	-3	37	136	136	312	776	136	136	136	136	-3	his	False	P	False	3	1	1	0
5229	136	7	60	0	his	False	-3	39	152	152	152	152	72	72	72	72	-3	his	False	P	False	3	1	1	0
5234	137	6	192	0	his	False	-5	1	132	132	132	132	240	240	240	240	-5	his	False	P	False	3	0	1	0
5235	137	6	17	0	his	False	-5	2	132	132	132	240	0	0	0	0	-5	his	False	P	False	3	0	1	0
5236	137	6	6	0	his	False	-5	3	200	200	200	200	440	440	440	440	-5	his	False	P	False	3	0	1	0
5238	137	6	198	0	his	False	-5	5	260	260	260	260	296	296	296	296	-5	his	False	P	False	3	0	1	0
5239	137	6	2	0	his	False	-5	6	164	164	164	164	0	0	0	0	-5	his	False	P	False	3	0	1	0
5241	137	6	194	0	his	False	-5	8	264	264	264	264	0	0	0	0	-5	his	False	P	False	3	0	1	0
5242	137	6	120	0	his	False	-5	10	172	172	172	172	132	132	132	132	-5	his	False	P	False	3	0	1	0
5243	137	6	22	0	his	False	-5	11	188	188	188	188	112	112	112	112	-5	his	False	P	False	3	0	1	0
5244	137	6	96	0	his	False	-5	12	176	176	176	176	0	0	0	0	-5	his	False	P	False	3	0	1	0
5245	137	6	25	0	his	False	-5	13	136	136	136	136	0	0	0	0	-5	his	False	P	False	3	0	1	0
5246	137	6	103	0	his	False	-5	14	256	256	256	256	132	132	132	132	-5	his	False	P	False	3	0	1	0
5247	137	6	140	0	his	False	-5	15	176	176	176	176	84	84	84	84	-5	his	False	P	False	3	0	1	0
5248	137	6	129	0	his	False	-5	16	216	216	216	216	192	192	192	192	-5	his	False	P	False	3	0	1	0
5249	137	6	32	0	his	False	-5	17	260	260	260	260	124	124	124	124	-5	his	False	P	False	3	0	1	0
5250	137	6	149	0	his	False	-5	18	208	208	208	208	0	0	0	0	-5	his	False	P	False	3	0	1	0
5251	137	6	107	0	his	False	-5	19	132	132	132	132	164	164	164	164	-5	his	False	P	False	3	0	1	0
5253	137	6	87	0	his	False	-5	21	132	132	132	132	0	0	0	0	-5	his	False	P	False	3	0	1	0
5254	137	6	149	0	his	False	-5	22	184	184	184	184	172	172	172	172	-5	his	False	P	False	3	0	1	0
5255	137	6	136	0	his	False	-5	23	468	468	468	468	208	208	208	208	-5	his	False	P	False	3	0	1	0
5256	137	6	163	0	his	False	-5	24	264	396	396	396	140	140	140	140	-5	his	False	P	False	3	0	1	0
5257	137	6	66	0	his	False	-5	25	200	200	200	200	268	268	268	268	-5	his	False	P	False	3	0	1	0
5258	137	6	88	0	his	False	-5	27	192	264	264	612	64	64	64	64	-5	his	False	P	False	3	0	1	0
5259	137	6	38	0	his	False	-5	28	240	396	396	396	168	168	168	168	-5	his	False	P	False	3	0	1	0
5261	137	6	73	0	his	False	-5	30	192	192	192	192	300	608	608	608	-5	his	False	P	False	3	0	1	0
5263	137	6	65	0	his	False	-5	32	212	212	212	212	200	200	200	200	-5	his	False	P	False	3	0	1	0
5264	137	6	197	0	his	False	-5	33	120	120	276	444	0	0	0	0	-5	his	False	P	False	3	0	1	0
5265	137	6	130	0	his	False	-5	34	164	164	164	164	172	172	172	172	-5	his	False	P	False	3	0	1	0
5266	137	6	43	0	his	False	-5	35	184	184	184	184	156	156	156	156	-5	his	False	P	False	3	0	1	0
5268	137	6	149	0	his	False	-5	37	192	320	320	320	172	172	172	172	-5	his	False	P	False	3	0	1	0
5270	137	6	81	0	his	False	-5	39	220	364	364	364	0	0	0	0	-5	his	False	P	False	3	0	1	0
5272	137	6	184	0	his	False	-5	41	224	224	224	224	0	0	0	0	-5	his	False	P	False	3	0	1	0
5273	137	6	13	0	his	False	-5	42	140	140	140	140	0	0	0	0	-5	his	False	P	False	3	0	1	0
5274	137	6	41	0	his	False	-5	43	172	172	172	172	0	0	0	0	-5	his	False	P	False	3	0	1	0
5275	137	10	192	0	his	False	-4	1	680	680	680	1692	312	444	444	444	-4	his	False	P	False	3	1	1	0
5276	137	10	17	0	his	False	-4	2	160	160	160	356	128	128	128	708	-4	his	False	P	False	3	1	1	0
5277	137	10	6	0	his	False	-4	3	236	444	444	444	232	232	408	2072	-4	his	False	P	False	3	1	1	0
5278	137	10	171	0	his	False	-4	4	172	172	172	172	144	284	284	532	-4	his	False	P	False	3	1	1	0
5280	137	10	2	0	his	False	-4	6	156	156	156	456	0	0	0	0	-4	his	False	P	False	3	1	1	0
5281	137	10	109	0	his	False	-4	7	96	96	256	800	164	164	164	476	-4	his	False	P	False	3	1	1	0
5282	137	10	194	0	his	False	-4	8	288	288	288	288	0	0	0	0	-4	his	False	P	False	3	1	1	0
5283	137	10	120	0	his	False	-4	10	92	92	92	92	200	232	232	1252	-4	his	False	P	False	3	1	1	0
5285	137	10	96	0	his	False	-4	12	292	292	292	292	252	536	536	2212	-4	his	False	P	False	3	1	1	0
5287	137	10	103	0	his	False	-4	14	240	744	744	744	0	0	0	0	-4	his	False	P	False	3	1	1	0
5288	137	10	140	0	his	False	-4	15	240	836	836	836	0	0	0	0	-4	his	False	P	False	3	1	1	0
5289	137	10	129	0	his	False	-4	16	180	424	424	424	428	428	428	540	-4	his	False	P	False	3	1	1	0
5292	137	10	107	0	his	False	-4	19	188	188	188	188	52	52	52	1212	-4	his	False	P	False	3	1	1	0
5293	137	10	199	0	his	False	-4	20	236	236	236	236	132	132	132	1068	-4	his	False	P	False	3	1	1	0
5299	137	10	88	0	his	False	-4	27	316	316	316	316	212	212	212	212	-4	his	False	P	False	3	1	1	0
5300	137	10	38	0	his	False	-4	28	152	152	560	748	232	232	232	232	-4	his	False	P	False	3	1	1	0
5301	137	10	197	0	his	False	-4	29	220	220	220	220	132	256	256	256	-4	his	False	P	False	3	1	1	0
5303	137	10	47	0	his	False	-4	31	156	156	156	156	160	160	160	160	-4	his	False	P	False	3	1	1	0
5304	137	10	65	0	his	False	-4	32	252	252	252	252	224	224	224	320	-4	his	False	P	False	3	1	1	0
5305	137	10	197	0	his	False	-4	33	224	324	324	324	0	0	0	0	-4	his	False	P	False	3	1	1	0
5306	137	10	130	0	his	False	-4	34	260	260	260	260	464	464	464	464	-4	his	False	P	False	3	1	1	0
5309	137	10	149	0	his	False	-4	37	516	516	516	640	104	104	104	104	-4	his	False	P	False	3	1	1	0
5310	137	10	72	0	his	False	-4	38	248	248	248	248	204	204	204	204	-4	his	False	P	False	3	1	1	0
5311	137	10	81	0	his	False	-4	39	232	232	232	232	160	160	316	3160	-4	his	False	P	False	3	1	1	0
5312	137	10	66	0	his	False	-4	40	132	132	132	132	172	820	820	1652	-4	his	False	P	False	3	1	1	0
5313	137	10	184	0	his	False	-4	41	148	148	148	148	204	204	204	388	-4	his	False	P	False	3	1	1	0
5314	137	10	13	0	his	False	-4	42	240	240	240	1796	0	0	0	0	-4	his	False	P	False	3	1	1	0
5316	138	7	120	0	her	False	-2	1	224	224	224	224	292	548	548	548	-2	her	False	O	False	3	0	1	0
5318	138	7	107	0	her	False	-2	3	196	196	196	196	168	168	168	168	-2	her	False	O	False	3	0	1	0
5319	138	7	165	0	her	False	-2	4	224	224	224	224	256	256	256	256	-2	her	False	O	False	3	0	1	0
5321	138	7	74	0	her	False	-2	6	216	216	216	456	136	136	136	136	-2	her	False	O	False	3	0	1	0
5325	138	7	59	0	her	False	-2	11	160	160	160	160	124	124	124	124	-2	her	False	O	False	3	0	1	0
5326	138	7	118	0	her	False	-2	12	448	448	448	448	336	540	540	540	-2	her	False	O	False	3	0	1	0
5329	138	7	201	0	her	False	-2	15	228	228	228	228	0	0	0	0	-2	her	False	O	False	3	0	1	0
5330	138	7	80	0	her	False	-2	16	208	208	208	208	344	460	460	460	-2	her	False	O	False	3	0	1	0
5331	138	7	37	0	her	False	-2	17	132	132	132	132	0	0	0	0	-2	her	False	O	False	3	0	1	0
5332	138	7	157	0	her	False	-2	18	204	204	204	204	244	244	244	244	-2	her	False	O	False	3	0	1	0
5333	138	7	24	0	her	False	-2	19	224	224	224	1428	228	312	312	312	-2	her	False	O	False	3	0	1	0
5334	138	7	39	0	her	False	-2	20	96	96	244	1208	0	0	0	0	-2	her	False	O	False	3	0	1	0
5335	138	7	159	0	her	False	-2	21	168	168	168	268	124	124	124	124	-2	her	False	O	False	3	0	1	0
5336	138	7	25	0	her	False	-2	22	248	248	248	2024	280	280	280	280	-2	her	False	O	False	3	0	1	0
5337	138	7	89	0	her	False	-2	23	252	252	252	252	208	384	384	384	-2	her	False	O	False	3	0	1	0
5340	138	7	16	0	her	False	-2	27	180	180	180	180	152	152	152	152	-2	her	False	O	False	3	0	1	0
5341	138	7	19	0	her	False	-2	28	268	268	268	268	156	156	156	156	-2	her	False	O	False	3	0	1	0
5343	138	7	33	0	her	False	-2	30	212	212	212	212	308	308	308	308	-2	her	False	O	False	3	0	1	0
5344	138	7	99	0	her	False	-2	31	172	172	172	172	0	0	0	0	-2	her	False	O	False	3	0	1	0
5345	138	7	164	0	her	False	-2	32	168	168	168	168	220	220	220	220	-2	her	False	O	False	3	0	1	0
5346	138	7	173	0	her	False	-2	33	156	336	336	336	172	172	172	172	-2	her	False	O	False	3	0	1	0
5347	138	7	106	0	her	False	-2	34	192	192	192	192	0	0	0	0	-2	her	False	O	False	3	0	1	0
5348	138	7	138	0	her	False	-2	35	180	180	180	180	0	0	0	0	-2	her	False	O	False	3	0	1	0
5350	138	7	14	0	her	False	-2	37	216	216	216	216	140	140	140	220	-2	her	False	O	False	3	0	1	0
5352	138	7	100	0	her	False	-2	39	76	76	76	76	232	232	232	232	-2	her	False	O	False	3	0	1	0
5355	138	7	187	0	her	False	-2	42	136	136	136	300	164	164	164	164	-2	her	False	O	False	3	0	1	0
5357	138	10	120	0	his	False	-9	1	264	264	264	264	396	396	396	1696	-9	his	False	P	False	3	1	1	0
5359	138	10	107	0	his	False	-9	3	156	156	712	828	0	0	0	0	-9	his	False	P	False	3	1	1	0
5360	138	10	165	0	his	False	-9	4	196	196	196	760	0	0	0	0	-9	his	False	P	False	3	1	1	0
5361	138	10	53	0	his	False	-9	5	168	168	168	168	76	76	76	2072	-9	his	False	P	False	3	1	1	0
5362	138	10	74	0	his	False	-9	6	216	216	216	216	192	192	192	192	-9	his	False	P	False	3	1	1	0
5363	138	10	166	0	his	False	-9	7	132	132	400	2252	0	0	0	0	-9	his	False	P	False	3	1	1	0
5364	138	10	77	0	his	False	-9	8	252	536	536	536	0	0	0	0	-9	his	False	P	False	3	1	1	0
5365	138	10	46	0	his	False	-9	10	192	192	680	2124	0	0	0	0	-9	his	False	P	False	3	1	1	0
5366	138	10	59	0	his	False	-9	11	272	596	596	596	292	292	292	292	-9	his	False	P	False	3	1	1	0
5367	138	10	118	0	his	False	-9	12	116	116	116	116	272	272	272	2912	-9	his	False	P	False	3	1	1	0
5368	138	10	73	0	his	False	-9	13	196	196	196	416	200	400	400	524	-9	his	False	P	False	3	1	1	0
5369	138	10	77	0	his	False	-9	14	316	316	316	316	216	216	520	1084	-9	his	False	P	False	3	1	1	0
5370	138	10	201	0	his	False	-9	15	188	188	188	576	124	124	124	464	-9	his	False	P	False	3	1	1	0
5371	138	10	80	0	his	False	-9	16	344	344	344	1896	0	0	0	0	-9	his	False	P	False	3	1	1	0
5373	138	10	157	0	his	False	-9	18	392	392	392	392	288	288	288	288	-9	his	False	P	False	3	1	1	0
5374	138	10	24	0	his	False	-9	19	188	188	188	188	256	256	256	1880	-9	his	False	P	False	3	1	1	0
5376	138	10	159	0	his	False	-9	21	136	136	136	136	304	304	304	304	-9	his	False	P	False	3	1	1	0
5378	138	10	89	0	his	False	-9	23	328	328	328	328	192	508	1496	7004	-9	his	False	P	False	3	1	1	0
5380	138	10	21	0	his	False	-9	25	168	168	168	168	156	280	708	1308	-9	his	False	P	False	3	1	1	0
5381	138	10	16	0	his	False	-9	27	348	348	348	348	164	444	444	704	-9	his	False	P	False	3	1	1	0
5382	138	10	19	0	his	False	-9	28	196	196	352	496	372	372	372	372	-9	his	False	P	False	3	1	1	0
5386	138	10	164	0	his	False	-9	32	140	140	140	140	196	196	196	196	-9	his	False	P	False	3	1	1	0
5387	138	10	173	0	his	False	-9	33	164	164	164	164	232	232	232	232	-9	his	False	P	False	3	1	1	0
5391	138	10	14	0	his	False	-9	37	196	196	196	196	120	316	316	992	-9	his	False	P	False	3	1	1	0
5392	138	10	27	0	his	False	-9	38	452	648	648	860	0	0	0	0	-9	his	False	P	False	3	1	1	0
5394	138	10	128	0	his	False	-9	40	276	276	276	812	0	0	0	0	-9	his	False	P	False	3	1	1	0
5395	138	10	86	0	his	False	-9	41	236	236	236	236	156	156	156	952	-9	his	False	P	False	3	1	1	0
5396	138	10	187	0	his	False	-9	42	108	108	344	928	0	0	0	0	-9	his	False	P	False	3	1	1	0
5397	138	10	124	0	his	False	-9	43	372	372	372	372	252	252	252	252	-9	his	False	P	False	3	1	1	0
5398	139	7	197	0	his	False	-6	1	172	172	172	328	240	240	240	240	-6	his	False	P	False	3	0	1	0
5399	139	7	195	0	his	False	-6	2	184	184	184	184	164	164	164	164	-6	his	False	P	False	3	0	1	0
5401	139	7	29	0	his	False	-6	4	136	284	284	284	180	180	180	180	-6	his	False	P	False	3	0	1	0
5404	139	7	174	0	his	False	-6	7	180	180	180	180	0	0	0	0	-6	his	False	P	False	3	0	1	0
5405	139	7	78	0	his	False	-6	8	220	360	360	360	0	0	0	0	-6	his	False	P	False	3	0	1	0
5406	139	7	17	0	his	False	-6	9	120	120	120	120	108	108	108	108	-6	his	False	P	False	3	0	1	0
5411	139	7	176	0	his	False	-6	14	192	192	192	192	156	156	156	156	-6	his	False	P	False	3	0	1	0
5413	139	7	196	0	his	False	-6	16	196	196	196	196	184	460	460	460	-6	his	False	P	False	3	0	1	0
5414	139	7	83	0	his	False	-6	17	148	148	148	148	0	0	0	0	-6	his	False	P	False	3	0	1	0
5416	139	7	175	0	his	False	-6	19	128	128	128	128	100	100	100	100	-6	his	False	P	False	3	0	1	0
5420	139	7	185	0	his	False	-6	23	124	124	124	124	280	280	280	280	-6	his	False	P	False	3	0	1	0
5421	139	7	166	0	his	False	-6	24	320	320	320	320	128	128	128	128	-6	his	False	P	False	3	0	1	0
5422	139	7	118	0	his	False	-6	25	240	240	240	240	144	144	144	144	-6	his	False	P	False	3	0	1	0
5423	139	7	102	0	his	False	-6	27	152	152	152	152	196	196	196	196	-6	his	False	P	False	3	0	1	0
5424	139	7	123	0	his	False	-6	28	260	260	260	260	228	228	228	228	-6	his	False	P	False	3	0	1	0
5429	139	7	47	0	his	False	-6	33	136	300	300	300	116	116	116	116	-6	his	False	P	False	3	0	1	0
5432	139	7	129	0	his	False	-6	36	132	132	132	132	0	0	0	0	-6	his	False	P	False	3	0	1	0
5433	139	7	37	0	his	False	-6	37	156	156	156	156	176	176	176	176	-6	his	False	P	False	3	0	1	0
5434	139	7	77	0	his	False	-6	38	148	148	148	148	252	252	252	252	-6	his	False	P	False	3	0	1	0
5436	139	7	42	0	his	False	-6	40	272	272	272	272	132	132	132	132	-6	his	False	P	False	3	0	1	0
5438	139	7	158	0	his	False	-6	42	156	296	296	296	0	0	0	0	-6	his	False	P	False	3	0	1	0
5446	139	10	174	0	his	False	-3	7	180	180	180	180	124	124	448	2232	-3	his	False	P	False	3	1	1	0
5448	139	10	17	0	his	False	-3	9	180	180	180	180	200	500	500	968	-3	his	False	P	False	3	1	1	0
5450	139	10	82	0	his	False	-3	11	244	244	244	244	184	296	296	296	-3	his	False	P	False	3	1	1	0
5451	139	10	20	0	his	False	-3	12	244	244	244	244	132	308	308	1492	-3	his	False	P	False	3	1	1	0
5454	139	10	123	0	his	False	-3	15	824	824	1128	1916	0	0	0	0	-3	his	False	P	False	3	1	1	0
5455	139	10	196	0	his	False	-3	16	324	816	816	1228	0	0	0	0	-3	his	False	P	False	3	1	1	0
5463	139	10	166	0	his	False	-3	24	424	424	424	784	0	0	0	0	-3	his	False	P	False	3	1	1	0
5464	139	10	118	0	his	False	-3	25	164	164	164	348	260	372	372	716	-3	his	False	P	False	3	1	1	0
5472	139	10	43	0	his	False	-3	34	420	420	420	420	0	0	0	0	-3	his	False	P	False	3	1	1	0
5473	139	10	21	0	his	False	-3	35	168	168	168	168	232	232	232	232	-3	his	False	P	False	3	1	1	0
5475	139	10	37	0	his	False	-3	37	164	164	164	164	80	80	80	300	-3	his	False	P	False	3	1	1	0
5477	139	10	178	0	his	False	-3	39	248	248	248	248	308	308	308	308	-3	his	False	P	False	3	1	1	0
5478	139	10	42	0	his	False	-3	40	132	132	132	132	152	364	364	1468	-3	his	False	P	False	3	1	1	0
5480	139	10	158	0	his	False	-3	42	268	268	268	268	184	184	184	1272	-3	his	False	P	False	3	1	1	0
5482	140	7	57	0	us	True	?	1	160	160	160	160	0	0	0	0	?	us	False	O	False	2	0	0	0
5484	140	7	70	0	us	True	?	3	188	188	188	188	228	228	228	228	?	us	False	O	False	2	0	0	0
5492	140	7	150	0	us	True	?	11	136	136	136	136	140	140	140	140	?	us	False	O	False	2	0	0	0
5499	140	7	193	0	us	True	?	19	232	232	232	232	144	144	144	144	?	us	False	O	False	2	0	0	0
5500	140	7	165	0	us	True	?	20	140	140	140	140	0	0	0	0	?	us	False	O	False	2	0	0	0
5503	140	7	135	0	us	True	?	23	168	168	168	168	204	204	204	204	?	us	False	O	False	2	0	0	0
5506	140	7	101	0	us	True	?	27	216	216	216	216	208	208	208	208	?	us	False	O	False	2	0	0	0
5511	140	7	169	0	us	True	?	32	300	300	300	300	136	136	136	136	?	us	False	O	False	2	0	0	0
5512	140	7	27	0	us	True	?	33	160	160	160	160	152	324	324	324	?	us	False	O	False	2	0	0	0
5516	140	7	2	0	us	True	?	37	180	180	180	180	0	0	0	0	?	us	False	O	False	2	0	0	0
5565	141	5	85	0	herself	True	-4	1	244	244	244	244	216	216	216	216	-4	herself	True	R	False	7	1	1	0
5566	141	5	59	0	herself	True	-4	2	112	112	112	112	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5567	141	5	83	0	herself	True	-4	3	244	244	244	244	188	188	188	188	-4	herself	True	R	False	7	1	1	0
5568	141	5	141	0	herself	True	-4	4	208	208	208	208	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5569	141	5	186	0	herself	True	-4	5	220	220	220	220	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5570	141	5	78	0	herself	True	-4	6	180	180	180	180	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5571	141	5	141	0	herself	True	-4	7	188	188	216	588	116	116	116	116	-4	herself	True	R	False	7	1	1	0
5572	141	5	9	0	herself	True	-4	8	188	188	188	188	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5573	141	5	26	0	herself	True	-4	9	164	164	164	164	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5574	141	5	139	0	herself	True	-4	10	156	156	156	156	148	148	148	148	-4	herself	True	R	False	7	1	1	0
5575	141	5	65	0	herself	True	-4	11	256	256	256	256	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5576	141	5	70	0	herself	True	-4	12	104	104	104	104	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5577	141	5	121	0	herself	True	-4	13	128	128	128	128	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5578	141	5	69	0	herself	True	-4	14	244	244	244	244	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5580	141	5	65	0	herself	True	-4	16	132	280	280	280	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5582	141	5	202	0	herself	True	-4	18	156	156	156	156	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5583	141	5	68	0	herself	True	-4	19	140	140	140	140	184	184	184	184	-4	herself	True	R	False	7	1	1	0
5584	141	5	140	0	herself	True	-4	20	140	140	140	140	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5585	141	5	156	0	herself	True	-4	21	140	140	140	140	136	136	136	136	-4	herself	True	R	False	7	1	1	0
5586	141	5	64	0	herself	True	-4	22	292	292	292	292	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5587	141	5	73	0	herself	True	-4	23	264	264	264	264	240	240	240	240	-4	herself	True	R	False	7	1	1	0
5588	141	5	42	0	herself	True	-4	24	180	180	180	180	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5589	141	5	94	0	herself	True	-4	25	280	280	280	280	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5590	141	5	168	0	herself	True	-4	27	184	184	184	184	344	344	344	344	-4	herself	True	R	False	7	1	1	0
5591	141	5	69	0	herself	True	-4	28	236	236	236	236	196	448	448	448	-4	herself	True	R	False	7	1	1	0
5592	141	5	48	0	herself	True	-4	29	208	208	208	208	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5593	141	5	106	0	herself	True	-4	30	84	84	84	84	316	424	424	424	-4	herself	True	R	False	7	1	1	0
5594	141	5	100	0	herself	True	-4	31	148	148	148	148	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5595	141	5	197	0	herself	True	-4	32	308	308	308	308	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5597	141	5	60	0	herself	True	-4	34	168	168	168	168	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5598	141	5	136	0	herself	True	-4	35	160	160	160	160	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5599	141	5	202	0	herself	True	-4	36	196	196	196	196	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5600	141	5	186	0	herself	True	-4	37	132	132	132	132	172	172	172	172	-4	herself	True	R	False	7	1	1	0
5601	141	5	199	0	herself	True	-4	38	188	188	188	188	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5602	141	5	173	0	herself	True	-4	39	132	132	132	132	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5603	141	5	94	0	herself	True	-4	40	24	24	24	24	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5604	141	5	10	0	herself	True	-4	41	156	156	156	156	176	176	176	176	-4	herself	True	R	False	7	1	1	0
5605	141	5	200	0	herself	True	-4	42	152	152	152	152	132	132	132	132	-4	herself	True	R	False	7	1	1	0
5606	141	5	31	0	herself	True	-4	43	200	200	200	200	0	0	0	0	-4	herself	True	R	False	7	1	1	0
5607	141	6	85	0	he	True	?	1	216	216	216	216	184	184	184	184	?	he	False	O	False	2	2	0	0
5609	141	6	83	0	he	True	?	3	188	188	188	188	308	308	308	308	?	he	False	O	False	2	2	0	0
5613	141	6	141	0	he	True	?	7	116	116	116	116	0	0	0	0	?	he	False	O	False	2	2	0	0
5616	141	6	139	0	he	True	?	10	148	148	148	148	88	88	88	88	?	he	False	O	False	2	2	0	0
5621	141	6	82	0	he	True	?	15	132	132	132	132	0	0	0	0	?	he	False	O	False	2	2	0	0
5623	141	6	140	0	he	True	?	17	156	156	156	156	0	0	0	0	?	he	False	O	False	2	2	0	0
5625	141	6	68	0	he	True	?	19	184	184	184	184	0	0	0	0	?	he	False	O	False	2	2	0	0
5627	141	6	156	0	he	True	?	21	136	136	136	136	0	0	0	0	?	he	False	O	False	2	2	0	0
5629	141	6	73	0	he	True	?	23	240	240	240	240	192	192	192	192	?	he	False	O	False	2	2	0	0
5632	141	6	168	0	he	True	?	27	344	344	344	344	136	136	136	136	?	he	False	O	False	2	2	0	0
5633	141	6	69	0	he	True	?	28	196	448	448	448	500	500	500	500	?	he	False	O	False	2	2	0	0
5635	141	6	106	0	he	True	?	30	316	424	424	424	0	0	0	0	?	he	False	O	False	2	2	0	0
5642	141	6	186	0	he	True	?	37	172	172	172	172	104	104	580	788	?	he	False	O	False	2	2	0	0
5646	141	6	10	0	he	True	?	41	176	176	176	176	0	0	0	0	?	he	False	O	False	2	2	0	0
5647	141	6	200	0	he	True	?	42	132	132	132	132	0	0	0	0	?	he	False	O	False	2	2	0	0
5692	142	8	32	0	her	True	-7	3	244	244	244	244	244	244	244	244	-7	her	False	O	False	3	1	1	0
5693	142	8	167	0	her	True	-7	4	212	212	212	212	144	144	144	144	-7	her	False	O	False	3	1	1	0
5694	142	8	101	0	her	True	-7	5	200	200	200	200	0	0	0	0	-7	her	False	O	False	3	1	1	0
5699	142	8	129	0	her	True	-7	11	136	136	136	136	140	140	140	140	-7	her	False	O	False	3	1	1	0
5700	142	8	141	0	her	True	-7	12	172	172	172	172	256	256	256	256	-7	her	False	O	False	3	1	1	0
5704	142	8	109	0	her	True	-7	16	192	192	192	192	176	316	316	316	-7	her	False	O	False	3	1	1	0
5708	142	8	90	0	her	True	-7	20	160	160	160	160	0	0	0	0	-7	her	False	O	False	3	1	1	0
5711	142	8	131	0	her	True	-7	23	296	296	296	296	136	316	316	316	-7	her	False	O	False	3	1	1	0
5714	142	8	113	0	her	True	-7	27	212	212	212	212	256	256	256	256	-7	her	False	O	False	3	1	1	0
5715	142	8	124	0	her	True	-7	28	204	204	204	204	0	0	0	0	-7	her	False	O	False	3	1	1	0
5716	142	8	38	0	her	True	-7	29	188	188	188	188	280	280	280	520	-7	her	False	O	False	3	1	1	0
5717	142	8	157	0	her	True	-7	30	220	220	220	220	312	312	312	312	-7	her	False	O	False	3	1	1	0
5718	142	8	38	0	her	True	-7	31	156	156	156	288	148	148	148	148	-7	her	False	O	False	3	1	1	0
5719	142	8	139	0	her	True	-7	32	192	192	192	192	0	0	0	0	-7	her	False	O	False	3	1	1	0
