	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped
5382	138	10	19	0	his	False	-9	28	196	196	352	496	372	372	372	372	-9	his	False	P	False	3	1	1	0
5383	138	10	54	0	his	False	-9	29	0	0	0	0	168	352	352	352	-9	his	False	P	False	3	1	1	1
5384	138	10	33	0	his	False	-9	30	0	0	0	0	296	296	296	1068	-9	his	False	P	False	3	1	1	1
5385	138	10	99	0	his	False	-9	31	0	0	0	0	216	216	216	216	-9	his	False	P	False	3	1	1	1
5386	138	10	164	0	his	False	-9	32	140	140	140	140	196	196	196	196	-9	his	False	P	False	3	1	1	0
5387	138	10	173	0	his	False	-9	33	164	164	164	164	232	232	232	232	-9	his	False	P	False	3	1	1	0
5388	138	10	106	0	his	False	-9	34	0	0	0	0	176	176	176	364	-9	his	False	P	False	3	1	1	1
5389	138	10	138	0	his	False	-9	35	0	0	0	0	172	280	280	636	-9	his	False	P	False	3	1	1	1
5390	138	10	82	0	his	False	-9	36	0	0	0	0	224	224	424	660	-9	his	False	P	False	3	1	1	1
5391	138	10	14	0	his	False	-9	37	196	196	196	196	120	316	316	992	-9	his	False	P	False	3	1	1	0
5393	138	10	100	0	his	False	-9	39	0	0	0	0	316	360	360	1488	-9	his	False	P	False	3	1	1	1
5395	138	10	86	0	his	False	-9	41	236	236	236	236	156	156	156	952	-9	his	False	P	False	3	1	1	0
5397	138	10	124	0	his	False	-9	43	372	372	372	372	252	252	252	252	-9	his	False	P	False	3	1	1	0
5398	139	7	197	0	his	False	-6	1	172	172	172	328	240	240	240	240	-6	his	False	P	False	3	0	1	0
5399	139	7	195	0	his	False	-6	2	184	184	184	184	164	164	164	164	-6	his	False	P	False	3	0	1	0
5400	139	7	15	0	his	False	-6	3	0	0	0	0	224	488	488	488	-6	his	False	P	False	3	0	1	1
5401	139	7	29	0	his	False	-6	4	136	284	284	284	180	180	180	180	-6	his	False	P	False	3	0	1	0
5402	139	7	142	0	his	False	-6	5	0	0	0	0	220	220	220	220	-6	his	False	P	False	3	0	1	1
5403	139	7	16	0	his	False	-6	6	0	0	0	0	232	232	232	232	-6	his	False	P	False	3	0	1	1
5406	139	7	17	0	his	False	-6	9	120	120	120	120	108	108	108	108	-6	his	False	P	False	3	0	1	0
5407	139	7	95	0	his	False	-6	10	0	0	0	0	140	140	140	140	-6	his	False	P	False	3	0	1	1
5408	139	7	82	0	his	False	-6	11	0	0	0	0	140	140	140	140	-6	his	False	P	False	3	0	1	1
5409	139	7	20	0	his	False	-6	12	0	0	0	0	180	344	344	344	-6	his	False	P	False	3	0	1	1
5410	139	7	129	0	his	False	-6	13	0	0	0	0	200	200	200	200	-6	his	False	P	False	3	0	1	1
5411	139	7	176	0	his	False	-6	14	192	192	192	192	156	156	156	156	-6	his	False	P	False	3	0	1	0
5412	139	7	123	0	his	False	-6	15	0	0	0	0	184	184	184	184	-6	his	False	P	False	3	0	1	1
5413	139	7	196	0	his	False	-6	16	196	196	196	196	184	460	460	460	-6	his	False	P	False	3	0	1	0
5415	139	7	48	0	his	False	-6	18	0	0	0	0	180	180	180	180	-6	his	False	P	False	3	0	1	1
5416	139	7	175	0	his	False	-6	19	128	128	128	128	100	100	100	100	-6	his	False	P	False	3	0	1	0
5417	139	7	128	0	his	False	-6	20	0	0	0	0	132	132	132	132	-6	his	False	P	False	3	0	1	1
5418	139	7	36	0	his	False	-6	21	0	0	0	0	132	132	132	132	-6	his	False	P	False	3	0	1	1
5419	139	7	196	0	his	False	-6	22	0	0	0	0	208	208	208	208	-6	his	False	P	False	3	0	1	1
5420	139	7	185	0	his	False	-6	23	124	124	124	124	280	280	280	280	-6	his	False	P	False	3	0	1	0
5421	139	7	166	0	his	False	-6	24	320	320	320	320	128	128	128	128	-6	his	False	P	False	3	0	1	0
5422	139	7	118	0	his	False	-6	25	240	240	240	240	144	144	144	144	-6	his	False	P	False	3	0	1	0
5423	139	7	102	0	his	False	-6	27	152	152	152	152	196	196	196	196	-6	his	False	P	False	3	0	1	0
5424	139	7	123	0	his	False	-6	28	260	260	260	260	228	228	228	228	-6	his	False	P	False	3	0	1	0
5425	139	7	51	0	his	False	-6	29	0	0	0	0	216	372	372	372	-6	his	False	P	False	3	0	1	1
5426	139	7	41	0	his	False	-6	30	0	0	0	0	184	804	804	804	-6	his	False	P	False	3	0	1	1
5427	139	7	86	0	his	False	-6	31	0	0	0	0	140	140	140	140	-6	his	False	P	False	3	0	1	1
5428	139	7	5	0	his	False	-6	32	0	0	0	0	160	372	372	372	-6	his	False	P	False	3	0	1	1
5429	139	7	47	0	his	False	-6	33	136	300	300	300	116	116	116	116	-6	his	False	P	False	3	0	1	0
5430	139	7	43	0	his	False	-6	34	0	0	0	0	152	152	152	152	-6	his	False	P	False	3	0	1	1
5431	139	7	21	0	his	False	-6	35	0	0	0	0	172	172	172	172	-6	his	False	P	False	3	0	1	1
5433	139	7	37	0	his	False	-6	37	156	156	156	156	176	176	176	176	-6	his	False	P	False	3	0	1	0
5434	139	7	77	0	his	False	-6	38	148	148	148	148	252	252	252	252	-6	his	False	P	False	3	0	1	0
5435	139	7	178	0	his	False	-6	39	0	0	0	0	180	180	180	180	-6	his	False	P	False	3	0	1	1
5436	139	7	42	0	his	False	-6	40	272	272	272	272	132	132	132	132	-6	his	False	P	False	3	0	1	0
5437	139	7	105	0	his	False	-6	41	0	0	0	0	172	172	256	400	-6	his	False	P	False	3	0	1	1
5439	139	7	204	0	his	False	-6	43	0	0	0	0	172	172	172	172	-6	his	False	P	False	3	0	1	1
5440	139	10	197	0	his	False	-3	1	0	0	0	0	348	820	820	2336	-3	his	False	P	False	3	1	1	1
5441	139	10	195	0	his	False	-3	2	0	0	0	0	212	212	212	1344	-3	his	False	P	False	3	1	1	1
5442	139	10	15	0	his	False	-3	3	0	0	0	0	268	268	856	1088	-3	his	False	P	False	3	1	1	1
5443	139	10	29	0	his	False	-3	4	0	0	0	0	136	136	136	1676	-3	his	False	P	False	3	1	1	1
5444	139	10	142	0	his	False	-3	5	0	0	0	0	276	276	276	276	-3	his	False	P	False	3	1	1	1
5446	139	10	174	0	his	False	-3	7	180	180	180	180	124	124	448	2232	-3	his	False	P	False	3	1	1	0
5447	139	10	78	0	his	False	-3	8	0	0	0	0	392	392	392	392	-3	his	False	P	False	3	1	1	1
5448	139	10	17	0	his	False	-3	9	180	180	180	180	200	500	500	968	-3	his	False	P	False	3	1	1	0
5449	139	10	95	0	his	False	-3	10	0	0	0	0	288	288	288	1060	-3	his	False	P	False	3	1	1	1
5450	139	10	82	0	his	False	-3	11	244	244	244	244	184	296	296	296	-3	his	False	P	False	3	1	1	0
5451	139	10	20	0	his	False	-3	12	244	244	244	244	132	308	308	1492	-3	his	False	P	False	3	1	1	0
5452	139	10	129	0	his	False	-3	13	0	0	0	0	240	776	776	776	-3	his	False	P	False	3	1	1	1
5453	139	10	176	0	his	False	-3	14	0	0	0	0	204	204	204	612	-3	his	False	P	False	3	1	1	1
5456	139	10	83	0	his	False	-3	17	0	0	0	0	288	288	288	1152	-3	his	False	P	False	3	1	1	1
5457	139	10	48	0	his	False	-3	18	0	0	0	0	212	212	212	564	-3	his	False	P	False	3	1	1	1
5458	139	10	175	0	his	False	-3	19	0	0	0	0	304	456	456	900	-3	his	False	P	False	3	1	1	1
5459	139	10	128	0	his	False	-3	20	0	0	0	0	156	156	324	2224	-3	his	False	P	False	3	1	1	1
5460	139	10	36	0	his	False	-3	21	0	0	0	0	228	228	228	228	-3	his	False	P	False	3	1	1	1
5461	139	10	196	0	his	False	-3	22	0	0	0	0	296	456	456	872	-3	his	False	P	False	3	1	1	1
5462	139	10	185	0	his	False	-3	23	0	0	0	0	228	780	780	1556	-3	his	False	P	False	3	1	1	1
5464	139	10	118	0	his	False	-3	25	164	164	164	348	260	372	372	716	-3	his	False	P	False	3	1	1	0
5465	139	10	102	0	his	False	-3	27	0	0	0	0	332	332	332	604	-3	his	False	P	False	3	1	1	1
5466	139	10	123	0	his	False	-3	28	0	0	0	0	216	216	216	436	-3	his	False	P	False	3	1	1	1
5467	139	10	51	0	his	False	-3	29	0	0	0	0	252	252	252	1004	-3	his	False	P	False	3	1	1	1
5468	139	10	41	0	his	False	-3	30	0	0	0	0	188	440	440	816	-3	his	False	P	False	3	1	1	1
5469	139	10	86	0	his	False	-3	31	0	0	0	0	216	216	216	216	-3	his	False	P	False	3	1	1	1
5470	139	10	5	0	his	False	-3	32	0	0	0	0	244	244	520	736	-3	his	False	P	False	3	1	1	1
5471	139	10	47	0	his	False	-3	33	0	0	0	0	256	436	620	1524	-3	his	False	P	False	3	1	1	1
5473	139	10	21	0	his	False	-3	35	168	168	168	168	232	232	232	232	-3	his	False	P	False	3	1	1	0
5474	139	10	129	0	his	False	-3	36	0	0	0	0	160	352	352	1384	-3	his	False	P	False	3	1	1	1
5475	139	10	37	0	his	False	-3	37	164	164	164	164	80	80	80	300	-3	his	False	P	False	3	1	1	0
5476	139	10	77	0	his	False	-3	38	0	0	0	0	180	180	180	392	-3	his	False	P	False	3	1	1	1
5477	139	10	178	0	his	False	-3	39	248	248	248	248	308	308	308	308	-3	his	False	P	False	3	1	1	0
5478	139	10	42	0	his	False	-3	40	132	132	132	132	152	364	364	1468	-3	his	False	P	False	3	1	1	0
5479	139	10	105	0	his	False	-3	41	0	0	0	0	164	164	164	164	-3	his	False	P	False	3	1	1	1
5480	139	10	158	0	his	False	-3	42	268	268	268	268	184	184	184	1272	-3	his	False	P	False	3	1	1	0
5481	139	10	204	0	his	False	-3	43	0	0	0	0	216	920	920	920	-3	his	False	P	False	3	1	1	1
5565	141	5	85	0	herself	True	-4	1	244	244	244	244	216	216	216	216	-4	herself	True	R	False	7	1	1	0
5567	141	5	83	0	herself	True	-4	3	244	244	244	244	188	188	188	188	-4	herself	True	R	False	7	1	1	0
5571	141	5	141	0	herself	True	-4	7	188	188	216	588	116	116	116	116	-4	herself	True	R	False	7	1	1	0
5574	141	5	139	0	herself	True	-4	10	156	156	156	156	148	148	148	148	-4	herself	True	R	False	7	1	1	0
5579	141	5	82	0	herself	True	-4	15	0	0	0	0	132	132	132	132	-4	herself	True	R	False	7	1	1	1
5581	141	5	140	0	herself	True	-4	17	0	0	0	0	156	156	156	156	-4	herself	True	R	False	7	1	1	1
5583	141	5	68	0	herself	True	-4	19	140	140	140	140	184	184	184	184	-4	herself	True	R	False	7	1	1	0
5585	141	5	156	0	herself	True	-4	21	140	140	140	140	136	136	136	136	-4	herself	True	R	False	7	1	1	0
5587	141	5	73	0	herself	True	-4	23	264	264	264	264	240	240	240	240	-4	herself	True	R	False	7	1	1	0
5590	141	5	168	0	herself	True	-4	27	184	184	184	184	344	344	344	344	-4	herself	True	R	False	7	1	1	0
5591	141	5	69	0	herself	True	-4	28	236	236	236	236	196	448	448	448	-4	herself	True	R	False	7	1	1	0
5593	141	5	106	0	herself	True	-4	30	84	84	84	84	316	424	424	424	-4	herself	True	R	False	7	1	1	0
5600	141	5	186	0	herself	True	-4	37	132	132	132	132	172	172	172	172	-4	herself	True	R	False	7	1	1	0
5604	141	5	10	0	herself	True	-4	41	156	156	156	156	176	176	176	176	-4	herself	True	R	False	7	1	1	0
5605	141	5	200	0	herself	True	-4	42	152	152	152	152	132	132	132	132	-4	herself	True	R	False	7	1	1	0
5690	142	8	191	0	her	True	-7	1	0	0	0	0	264	264	264	264	-7	her	False	O	False	3	1	1	1
5691	142	8	27	0	her	True	-7	2	0	0	0	0	140	140	140	140	-7	her	False	O	False	3	1	1	1
5692	142	8	32	0	her	True	-7	3	244	244	244	244	244	244	244	244	-7	her	False	O	False	3	1	1	0
5693	142	8	167	0	her	True	-7	4	212	212	212	212	144	144	144	144	-7	her	False	O	False	3	1	1	0
5696	142	8	192	0	her	True	-7	7	0	0	0	0	128	128	128	128	-7	her	False	O	False	3	1	1	1
5697	142	8	92	0	her	True	-7	8	0	0	0	0	296	496	496	496	-7	her	False	O	False	3	1	1	1
5698	142	8	167	0	her	True	-7	10	0	0	0	0	140	140	140	140	-7	her	False	O	False	3	1	1	1
5699	142	8	129	0	her	True	-7	11	136	136	136	136	140	140	140	140	-7	her	False	O	False	3	1	1	0
5700	142	8	141	0	her	True	-7	12	172	172	172	172	256	256	256	256	-7	her	False	O	False	3	1	1	0
5701	142	8	178	0	her	True	-7	13	0	0	0	0	152	152	152	152	-7	her	False	O	False	3	1	1	1
5702	142	8	70	0	her	True	-7	14	0	0	0	0	256	256	256	256	-7	her	False	O	False	3	1	1	1
5703	142	8	156	0	her	True	-7	15	0	0	0	0	140	140	140	140	-7	her	False	O	False	3	1	1	1
5704	142	8	109	0	her	True	-7	16	192	192	192	192	176	316	316	316	-7	her	False	O	False	3	1	1	0
5705	142	8	145	0	her	True	-7	17	0	0	0	0	200	200	200	200	-7	her	False	O	False	3	1	1	1
5706	142	8	134	0	her	True	-7	18	0	0	0	0	172	172	172	172	-7	her	False	O	False	3	1	1	1
5707	142	8	155	0	her	True	-7	19	0	0	0	0	180	180	180	180	-7	her	False	O	False	3	1	1	1
5709	142	8	198	0	her	True	-7	21	0	0	0	0	264	572	572	572	-7	her	False	O	False	3	1	1	1
5710	142	8	177	0	her	True	-7	22	0	0	0	0	256	392	392	392	-7	her	False	O	False	3	1	1	1
5711	142	8	131	0	her	True	-7	23	296	296	296	296	136	316	316	316	-7	her	False	O	False	3	1	1	0
5712	142	8	59	0	her	True	-7	24	0	0	0	0	320	320	320	320	-7	her	False	O	False	3	1	1	1
5713	142	8	168	0	her	True	-7	25	0	0	0	0	132	132	132	392	-7	her	False	O	False	3	1	1	1
5714	142	8	113	0	her	True	-7	27	212	212	212	212	256	256	256	256	-7	her	False	O	False	3	1	1	0
5716	142	8	38	0	her	True	-7	29	188	188	188	188	280	280	280	520	-7	her	False	O	False	3	1	1	0
5717	142	8	157	0	her	True	-7	30	220	220	220	220	312	312	312	312	-7	her	False	O	False	3	1	1	0
5718	142	8	38	0	her	True	-7	31	156	156	156	288	148	148	148	148	-7	her	False	O	False	3	1	1	0
5720	142	8	65	0	her	True	-7	33	0	0	0	0	180	180	180	180	-7	her	False	O	False	3	1	1	1
5721	142	8	30	0	her	True	-7	34	0	0	0	0	188	188	188	188	-7	her	False	O	False	3	1	1	1
5722	142	8	137	0	her	True	-7	35	192	192	192	192	224	224	224	224	-7	her	False	O	False	3	1	1	0
5724	142	8	16	0	her	True	-7	37	144	144	144	144	188	188	188	188	-7	her	False	O	False	3	1	1	0
5725	142	8	52	0	her	True	-7	38	264	264	264	428	240	240	240	240	-7	her	False	O	False	3	1	1	0
5726	142	8	125	0	her	True	-7	39	0	0	0	0	216	216	216	216	-7	her	False	O	False	3	1	1	1
5728	142	8	64	0	her	True	-7	41	160	160	160	160	96	96	96	96	-7	her	False	O	False	3	1	1	0
5730	142	8	86	0	her	True	-7	43	0	0	0	0	232	232	232	232	-7	her	False	O	False	3	1	1	1
5854	146	5	131	0	their	True	-3	1	132	132	132	132	232	232	232	232	-3	their	False	P	True	5	1	1	0
5855	146	5	100	0	their	True	-3	2	140	140	140	140	132	132	132	132	-3	their	False	P	True	5	1	1	0
5856	146	5	19	0	their	True	-3	3	24	224	492	1424	156	156	156	156	-3	their	False	P	True	5	1	1	0
5857	146	5	176	0	their	True	-3	4	152	152	152	152	148	148	148	148	-3	their	False	P	True	5	1	1	0
5858	146	5	190	0	their	True	-3	5	208	208	208	208	164	164	164	164	-3	their	False	P	True	5	1	1	0
5859	146	5	108	0	their	True	-3	6	176	176	176	176	136	136	136	856	-3	their	False	P	True	5	1	1	0
5861	146	5	110	0	their	True	-3	8	172	172	172	172	212	212	212	212	-3	their	False	P	True	5	1	1	0
5862	146	5	75	0	their	True	-3	10	152	152	152	152	252	252	252	252	-3	their	False	P	True	5	1	1	0
5863	146	5	163	0	their	True	-3	11	184	184	184	184	128	128	128	128	-3	their	False	P	True	5	1	1	0
5864	146	5	18	0	their	True	-3	12	148	148	148	148	128	128	128	128	-3	their	False	P	True	5	1	1	0
5865	146	5	123	0	their	True	-3	13	156	156	156	156	372	372	372	372	-3	their	False	P	True	5	1	1	0
5867	146	5	14	0	their	True	-3	15	172	172	172	172	120	120	120	120	-3	their	False	P	True	5	1	1	0
5868	146	5	13	0	their	True	-3	16	184	184	184	184	176	176	176	176	-3	their	False	P	True	5	1	1	0
5869	146	5	48	0	their	True	-3	17	0	0	0	0	140	140	140	140	-3	their	False	P	True	5	1	1	1
5871	146	5	70	0	their	True	-3	19	176	176	176	176	116	116	116	116	-3	their	False	P	True	5	1	1	0
5872	146	5	36	0	their	True	-3	20	0	0	0	0	300	300	300	300	-3	their	False	P	True	5	1	1	1
5873	146	5	90	0	their	True	-3	21	0	0	0	0	140	140	140	140	-3	their	False	P	True	5	1	1	1
5874	146	5	133	0	their	True	-3	22	264	264	264	264	196	196	196	196	-3	their	False	P	True	5	1	1	0
5875	146	5	30	0	their	True	-3	23	260	432	432	432	308	308	308	308	-3	their	False	P	True	5	1	1	0
5876	146	5	149	0	their	True	-3	24	252	252	252	252	224	224	224	224	-3	their	False	P	True	5	1	1	0
5877	146	5	145	0	their	True	-3	25	300	300	300	300	124	124	124	124	-3	their	False	P	True	5	1	1	0
5878	146	5	11	0	their	True	-3	27	216	216	216	216	156	156	156	156	-3	their	False	P	True	5	1	1	0
5881	146	5	59	0	their	True	-3	30	308	308	308	308	168	168	168	168	-3	their	False	P	True	5	1	1	0
5883	146	5	39	0	their	True	-3	32	236	236	236	236	184	184	184	184	-3	their	False	P	True	5	1	1	0
5884	146	5	204	0	their	True	-3	33	112	112	112	112	332	332	332	332	-3	their	False	P	True	5	1	1	0
5885	146	5	32	0	their	True	-3	34	152	152	152	152	216	404	404	404	-3	their	False	P	True	5	1	1	0
5886	146	5	188	0	their	True	-3	35	180	180	180	180	176	176	176	176	-3	their	False	P	True	5	1	1	0
5887	146	5	185	0	their	True	-3	36	0	0	0	0	244	244	244	244	-3	their	False	P	True	5	1	1	1
5889	146	5	57	0	their	True	-3	38	224	224	224	224	136	136	136	136	-3	their	False	P	True	5	1	1	0
5891	146	5	105	0	their	True	-3	40	0	0	0	0	164	164	164	164	-3	their	False	P	True	5	1	1	1
5892	146	5	114	0	their	True	-3	41	244	244	404	1084	80	80	80	80	-3	their	False	P	True	5	1	1	0
5894	146	5	133	0	their	True	-3	43	124	124	124	124	180	180	180	180	-3	their	False	P	True	5	1	1	0
5895	146	9	131	0	them	True	-4	1	252	252	252	252	236	236	236	236	-4	them	False	O	True	4	2	1	0
5896	146	9	100	0	them	True	-4	2	312	312	312	312	168	168	168	168	-4	them	False	O	True	4	2	1	0
5898	146	9	176	0	them	True	-4	4	172	172	172	172	184	184	368	692	-4	them	False	O	True	4	2	1	0
5902	146	9	110	0	them	True	-4	8	0	0	0	0	276	276	276	276	-4	them	False	O	True	4	2	1	1
5906	146	9	123	0	them	True	-4	13	0	0	0	0	436	436	436	436	-4	them	False	O	True	4	2	1	1
5907	146	9	64	0	them	True	-4	14	0	0	0	0	256	256	256	1196	-4	them	False	O	True	4	2	1	1
5916	146	9	30	0	them	True	-4	23	300	616	616	616	164	164	308	464	-4	them	False	O	True	4	2	1	0
5920	146	9	146	0	them	True	-4	28	216	216	488	644	256	256	256	256	-4	them	False	O	True	4	2	1	0
5922	146	9	59	0	them	True	-4	30	148	272	272	272	520	520	520	520	-4	them	False	O	True	4	2	1	0
5927	146	9	188	0	them	True	-4	35	0	0	0	0	232	232	232	232	-4	them	False	O	True	4	2	1	1
5928	146	9	185	0	them	True	-4	36	0	0	0	0	276	276	276	276	-4	them	False	O	True	4	2	1	1
5929	146	9	129	0	them	True	-4	37	160	160	836	1032	176	176	176	176	-4	them	False	O	True	4	2	1	0
5932	146	9	105	0	them	True	-4	40	168	168	168	168	108	252	252	252	-4	them	False	O	True	4	2	1	0
5935	146	9	133	0	them	True	-4	43	152	152	152	152	208	208	208	208	-4	them	False	O	True	4	2	1	0
6020	150	8	28	0	he	True	-3	2	0	0	0	0	180	180	180	384	-3	he	False	O	False	2	1	1	1
6021	150	8	181	0	he	True	-3	3	96	96	96	96	176	176	176	412	-3	he	False	O	False	2	1	1	0
6022	150	8	39	0	he	True	-3	4	84	136	136	136	164	164	164	164	-3	he	False	O	False	2	1	1	0
6023	150	8	38	0	he	True	-3	5	176	176	176	176	140	140	140	140	-3	he	False	O	False	2	1	1	0
6025	150	8	58	0	he	True	-3	7	0	0	0	0	156	156	156	156	-3	he	False	O	False	2	1	1	1
6026	150	8	197	0	he	True	-3	8	0	0	0	0	188	340	340	340	-3	he	False	O	False	2	1	1	1
6027	150	8	32	0	he	True	-3	9	168	304	304	304	120	120	120	120	-3	he	False	O	False	2	1	1	0
6028	150	8	15	0	he	True	-3	10	72	72	176	212	32	172	328	1104	-3	he	False	O	False	2	1	1	0
6030	150	8	137	0	he	True	-3	12	288	288	288	288	144	144	144	144	-3	he	False	O	False	2	1	1	0
6031	150	8	167	0	he	True	-3	13	0	0	0	0	304	428	428	428	-3	he	False	O	False	2	1	1	1
6032	150	8	121	0	he	True	-3	14	196	196	196	196	220	220	220	220	-3	he	False	O	False	2	1	1	0
6033	150	8	38	0	he	True	-3	15	52	52	52	52	144	144	144	144	-3	he	False	O	False	2	1	1	0
6034	150	8	11	0	he	True	-3	16	316	316	316	316	172	172	172	172	-3	he	False	O	False	2	1	1	0
6035	150	8	101	0	he	True	-3	17	148	148	148	148	152	152	152	152	-3	he	False	O	False	2	1	1	0
6036	150	8	4	0	he	True	-3	18	240	240	240	240	228	228	228	228	-3	he	False	O	False	2	1	1	0
6037	150	8	131	0	he	True	-3	19	224	224	224	224	88	88	88	188	-3	he	False	O	False	2	1	1	0
6038	150	8	83	0	he	True	-3	20	0	0	0	0	164	164	164	164	-3	he	False	O	False	2	1	1	1
6039	150	8	168	0	he	True	-3	21	0	0	0	0	188	188	188	188	-3	he	False	O	False	2	1	1	1
6040	150	8	103	0	he	True	-3	22	0	0	0	0	184	404	404	404	-3	he	False	O	False	2	1	1	1
6041	150	8	72	0	he	True	-3	23	328	328	328	328	124	336	336	336	-3	he	False	O	False	2	1	1	0
6042	150	8	110	0	he	True	-3	24	0	0	0	0	272	444	444	444	-3	he	False	O	False	2	1	1	1
6043	150	8	92	0	he	True	-3	25	0	0	0	0	152	152	152	308	-3	he	False	O	False	2	1	1	1
6044	150	8	204	0	he	True	-3	27	0	0	0	0	260	260	260	260	-3	he	False	O	False	2	1	1	1
6046	150	8	184	0	he	True	-3	29	0	0	0	0	136	136	244	480	-3	he	False	O	False	2	1	1	1
6047	150	8	193	0	he	True	-3	30	304	304	304	860	200	388	388	388	-3	he	False	O	False	2	1	1	0
6048	150	8	51	0	he	True	-3	31	0	0	0	0	168	168	168	168	-3	he	False	O	False	2	1	1	1
6049	150	8	48	0	he	True	-3	32	184	184	184	336	160	160	160	160	-3	he	False	O	False	2	1	1	0
6050	150	8	133	0	he	True	-3	33	196	196	196	196	144	144	144	144	-3	he	False	O	False	2	1	1	0
6051	150	8	72	0	he	True	-3	34	0	0	0	0	152	152	152	152	-3	he	False	O	False	2	1	1	1
6052	150	8	68	0	he	True	-3	35	188	188	188	188	212	212	212	212	-3	he	False	O	False	2	1	1	0
6053	150	8	167	0	he	True	-3	36	0	0	0	0	224	224	224	224	-3	he	False	O	False	2	1	1	1
6054	150	8	75	0	he	True	-3	37	156	316	316	316	92	92	92	92	-3	he	False	O	False	2	1	1	0
6055	150	8	30	0	he	True	-3	38	224	224	224	224	32	160	160	160	-3	he	False	O	False	2	1	1	0
6056	150	8	121	0	he	True	-3	39	0	0	0	0	168	168	168	168	-3	he	False	O	False	2	1	1	1
6057	150	8	28	0	he	True	-3	40	152	152	152	1348	172	172	172	172	-3	he	False	O	False	2	1	1	0
6058	150	8	155	0	he	True	-3	41	0	0	0	0	184	184	184	244	-3	he	False	O	False	2	1	1	1
6059	150	8	104	0	he	True	-3	42	0	0	0	0	172	172	172	172	-3	he	False	O	False	2	1	1	1
6060	150	8	14	0	he	True	-3	43	120	120	120	120	188	188	188	188	-3	he	False	O	False	2	1	1	0
6143	154	11	68	0	his	True	-10	1	208	208	208	208	164	164	420	728	-10	his	False	P	False	3	2	1	0
6144	154	11	174	0	his	True	-10	2	0	0	0	0	192	192	192	492	-10	his	False	P	False	3	2	1	1
6145	154	11	106	0	his	True	-10	3	128	280	280	280	232	232	232	232	-10	his	False	P	False	3	2	1	0
6146	154	11	132	0	his	True	-10	4	0	0	0	0	508	508	508	508	-10	his	False	P	False	3	2	1	1
6147	154	11	43	0	his	True	-10	5	0	0	0	0	136	136	944	1236	-10	his	False	P	False	3	2	1	1
6148	154	11	138	0	his	True	-10	6	0	0	0	0	188	188	188	1424	-10	his	False	P	False	3	2	1	1
6149	154	11	70	0	his	True	-10	7	124	124	124	124	108	108	108	1296	-10	his	False	P	False	3	2	1	0
6152	154	11	38	0	his	True	-10	11	188	748	748	828	168	168	168	168	-10	his	False	P	False	3	2	1	0
6154	154	11	173	0	his	True	-10	13	260	260	260	260	472	472	472	708	-10	his	False	P	False	3	2	1	0
6155	154	11	145	0	his	True	-10	14	0	0	0	0	204	204	204	496	-10	his	False	P	False	3	2	1	1
6157	154	11	161	0	his	True	-10	16	240	536	536	536	140	708	708	708	-10	his	False	P	False	3	2	1	0
6158	154	11	40	0	his	True	-10	17	0	0	0	0	280	280	280	724	-10	his	False	P	False	3	2	1	1
6159	154	11	195	0	his	True	-10	18	164	164	164	260	252	252	252	252	-10	his	False	P	False	3	2	1	0
6161	154	11	183	0	his	True	-10	20	0	0	0	0	324	372	1012	1836	-10	his	False	P	False	3	2	1	1
6162	154	11	61	0	his	True	-10	21	0	0	0	0	416	416	416	416	-10	his	False	P	False	3	2	1	1
6164	154	11	154	0	his	True	-10	23	164	164	164	164	188	188	620	4196	-10	his	False	P	False	3	2	1	0
6165	154	11	88	0	his	True	-10	24	0	0	0	0	200	200	200	368	-10	his	False	P	False	3	2	1	1
6166	154	11	179	0	his	True	-10	25	0	0	0	0	212	212	212	620	-10	his	False	P	False	3	2	1	1
6168	154	11	32	0	his	True	-10	28	324	324	324	324	296	296	296	296	-10	his	False	P	False	3	2	1	0
6169	154	11	175	0	his	True	-10	29	164	164	164	164	152	252	252	532	-10	his	False	P	False	3	2	1	0
6170	154	11	129	0	his	True	-10	30	0	0	0	0	252	252	440	996	-10	his	False	P	False	3	2	1	1
6171	154	11	185	0	his	True	-10	31	0	0	0	0	376	376	376	376	-10	his	False	P	False	3	2	1	1
6172	154	11	37	0	his	True	-10	32	192	192	192	192	216	216	432	612	-10	his	False	P	False	3	2	1	0
6174	154	11	4	0	his	True	-10	34	192	192	192	192	168	280	280	280	-10	his	False	P	False	3	2	1	0
6175	154	11	60	0	his	True	-10	35	164	164	164	164	176	176	176	620	-10	his	False	P	False	3	2	1	0
6176	154	11	28	0	his	True	-10	36	232	232	232	232	164	164	164	832	-10	his	False	P	False	3	2	1	0
6177	154	11	193	0	his	True	-10	37	144	144	144	144	184	184	184	544	-10	his	False	P	False	3	2	1	0
6178	154	11	74	0	his	True	-10	38	276	276	276	276	72	72	72	440	-10	his	False	P	False	3	2	1	0
6179	154	11	194	0	his	True	-10	39	0	0	0	0	172	172	172	376	-10	his	False	P	False	3	2	1	1
6180	154	11	40	0	his	True	-10	40	216	216	216	216	236	328	328	2696	-10	his	False	P	False	3	2	1	0
6182	154	11	26	0	his	True	-10	42	412	412	412	412	292	424	424	2152	-10	his	False	P	False	3	2	1	0
