	distance	word_pos	sent_pos	sent_nr	subj_nr	token	resolved	rt_fp	spill_fp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	target_skipped
3323	-3	9	79	119	7	his	1	300	0	-3	his	False	P	False	3	1	0
3324	-3	9	122	119	8	his	1	0	328	-3	his	False	P	False	3	1	1
3325	-3	9	62	119	10	his	1	116	132	-3	his	False	P	False	3	1	0
3326	-3	9	89	119	11	his	1	0	580	-3	his	False	P	False	3	1	1
3327	-3	9	140	119	12	his	1	0	136	-3	his	False	P	False	3	1	1
3328	-3	9	137	119	13	his	1	0	764	-3	his	False	P	False	3	1	1
3329	-3	9	175	119	14	his	1	0	188	-3	his	False	P	False	3	1	1
3330	-3	9	64	119	15	his	1	0	124	-3	his	False	P	False	3	1	1
3331	-3	9	3	119	16	his	1	0	260	-3	his	False	P	False	3	1	1
3332	-3	9	91	119	17	his	1	0	476	-3	his	False	P	False	3	1	1
3333	-3	9	16	119	18	his	1	104	0	-3	his	False	P	False	3	1	0
3334	-3	9	201	119	19	his	1	0	184	-3	his	False	P	False	3	1	1
3335	-3	9	41	119	20	his	1	144	228	-3	his	False	P	False	3	1	0
3336	-3	9	126	119	21	his	1	216	136	-3	his	False	P	False	3	1	0
3337	-3	9	170	119	22	his	1	0	176	-3	his	False	P	False	3	1	1
3338	-3	9	140	119	23	his	1	0	364	-3	his	False	P	False	3	1	1
3339	-3	9	47	119	24	his	1	0	132	-3	his	False	P	False	3	1	1
3340	-3	9	156	119	25	his	1	0	504	-3	his	False	P	False	3	1	1
3341	-3	9	111	119	27	his	1	0	496	-3	his	False	P	False	3	1	1
3342	-3	9	58	119	28	his	1	0	228	-3	his	False	P	False	3	1	1
3343	-3	9	181	119	29	his	1	0	164	-3	his	False	P	False	3	1	1
3344	-3	9	178	119	30	his	1	244	504	-3	his	False	P	False	3	1	0
3345	-3	9	8	119	31	his	1	184	156	-3	his	False	P	False	3	1	0
3346	-3	9	98	119	32	his	1	184	172	-3	his	False	P	False	3	1	0
3347	-3	9	73	119	33	his	1	180	212	-3	his	False	P	False	3	1	0
3348	-3	9	70	119	34	his	1	0	212	-3	his	False	P	False	3	1	1
3349	-3	9	19	119	35	his	1	0	168	-3	his	False	P	False	3	1	1
3350	-3	9	7	119	36	his	1	148	292	-3	his	False	P	False	3	1	0
3351	-3	9	53	119	37	his	1	0	140	-3	his	False	P	False	3	1	1
3352	-3	9	18	119	38	his	1	164	232	-3	his	False	P	False	3	1	0
3353	-3	9	18	119	39	his	1	0	148	-3	his	False	P	False	3	1	1
3354	-3	9	180	119	40	his	1	0	0	-3	his	False	P	False	3	1	1
3355	-3	9	143	119	41	his	1	0	364	-3	his	False	P	False	3	1	1
3356	-3	9	95	119	42	his	1	0	380	-3	his	False	P	False	3	1	1
3357	-3	9	96	119	43	his	1	0	244	-3	his	False	P	False	3	1	1
3358	-2	9	139	119	1	Charlie	1	132	260	-2	charlie	False	O	False	7	1	0
3359	-2	9	203	119	2	Charlie	1	0	88	-2	charlie	False	O	False	7	1	1
3360	-2	9	139	119	3	Charlie	1	0	344	-2	charlie	False	O	False	7	1	1
3361	-2	9	196	119	4	Charlie	1	0	132	-2	charlie	False	O	False	7	1	1
3362	-2	9	44	119	5	Charlie	1	0	344	-2	charlie	False	O	False	7	1	1
3363	-2	9	128	119	6	Charlie	1	0	132	-2	charlie	False	O	False	7	1	1
3364	-2	9	79	119	7	Charlie	1	300	0	-2	charlie	False	O	False	7	1	0
3365	-2	9	122	119	8	Charlie	1	0	328	-2	charlie	False	O	False	7	1	1
3366	-2	9	62	119	10	Charlie	1	116	132	-2	charlie	False	O	False	7	1	0
3367	-2	9	89	119	11	Charlie	1	0	580	-2	charlie	False	O	False	7	1	1
3368	-2	9	140	119	12	Charlie	1	0	136	-2	charlie	False	O	False	7	1	1
3369	-2	9	137	119	13	Charlie	1	0	764	-2	charlie	False	O	False	7	1	1
3370	-2	9	175	119	14	Charlie	1	0	188	-2	charlie	False	O	False	7	1	1
3371	-2	9	64	119	15	Charlie	1	0	124	-2	charlie	False	O	False	7	1	1
3372	-2	9	3	119	16	Charlie	1	0	260	-2	charlie	False	O	False	7	1	1
3373	-2	9	91	119	17	Charlie	1	0	476	-2	charlie	False	O	False	7	1	1
3374	-2	9	16	119	18	Charlie	1	104	0	-2	charlie	False	O	False	7	1	0
3375	-2	9	201	119	19	Charlie	1	0	184	-2	charlie	False	O	False	7	1	1
3376	-2	9	41	119	20	Charlie	1	144	228	-2	charlie	False	O	False	7	1	0
3377	-2	9	126	119	21	Charlie	1	216	136	-2	charlie	False	O	False	7	1	0
3378	-2	9	170	119	22	Charlie	1	0	176	-2	charlie	False	O	False	7	1	1
3379	-2	9	140	119	23	Charlie	1	0	364	-2	charlie	False	O	False	7	1	1
3380	-2	9	47	119	24	Charlie	1	0	132	-2	charlie	False	O	False	7	1	1
3381	-2	9	156	119	25	Charlie	1	0	504	-2	charlie	False	O	False	7	1	1
3382	-2	9	111	119	27	Charlie	1	0	496	-2	charlie	False	O	False	7	1	1
3383	-2	9	58	119	28	Charlie	1	0	228	-2	charlie	False	O	False	7	1	1
3384	-2	9	181	119	29	Charlie	1	0	164	-2	charlie	False	O	False	7	1	1
3385	-2	9	178	119	30	Charlie	1	244	504	-2	charlie	False	O	False	7	1	0
3386	-2	9	8	119	31	Charlie	1	184	156	-2	charlie	False	O	False	7	1	0
3387	-2	9	98	119	32	Charlie	1	184	172	-2	charlie	False	O	False	7	1	0
3388	-2	9	73	119	33	Charlie	1	180	212	-2	charlie	False	O	False	7	1	0
3389	-2	9	70	119	34	Charlie	1	0	212	-2	charlie	False	O	False	7	1	1
3390	-2	9	19	119	35	Charlie	1	0	168	-2	charlie	False	O	False	7	1	1
3391	-2	9	7	119	36	Charlie	1	148	292	-2	charlie	False	O	False	7	1	0
3392	-2	9	53	119	37	Charlie	1	0	140	-2	charlie	False	O	False	7	1	1
3393	-2	9	18	119	38	Charlie	1	164	232	-2	charlie	False	O	False	7	1	0
3394	-2	9	18	119	39	Charlie	1	0	148	-2	charlie	False	O	False	7	1	1
3395	-2	9	180	119	40	Charlie	1	0	0	-2	charlie	False	O	False	7	1	1
3396	-2	9	143	119	41	Charlie	1	0	364	-2	charlie	False	O	False	7	1	1
3397	-2	9	95	119	42	Charlie	1	0	380	-2	charlie	False	O	False	7	1	1
3398	-2	9	96	119	43	Charlie	1	0	244	-2	charlie	False	O	False	7	1	1
3399	-5	6	90	123	1	he	1	0	172	-5	he	False	O	False	2	0	1
3400	-5	6	108	123	2	he	1	164	148	-5	he	False	O	False	2	0	0
3401	-5	6	199	123	3	he	1	0	300	-5	he	False	O	False	2	0	1
3402	-5	6	103	123	4	he	1	0	236	-5	he	False	O	False	2	0	1
3403	-5	6	182	123	5	he	1	0	252	-5	he	False	O	False	2	0	1
3404	-5	6	58	123	6	he	1	0	148	-5	he	False	O	False	2	0	1
3405	-5	6	162	123	7	he	1	0	80	-5	he	False	O	False	2	0	1
3406	-5	6	91	123	8	he	1	200	0	-5	he	False	O	False	2	0	0
3407	-5	6	24	123	9	he	1	112	208	-5	he	False	O	False	2	0	0
3408	-5	6	128	123	10	he	1	0	0	-5	he	False	O	False	2	0	1
3409	-5	6	131	123	11	he	1	220	224	-5	he	False	O	False	2	0	0
3410	-5	6	170	123	12	he	1	0	196	-5	he	False	O	False	2	0	1
3411	-5	6	119	123	13	he	1	0	188	-5	he	False	O	False	2	0	1
3412	-5	6	99	123	14	he	1	236	160	-5	he	False	O	False	2	0	0
3413	-5	6	25	123	15	he	1	0	0	-5	he	False	O	False	2	0	1
3414	-5	6	25	123	16	he	1	152	200	-5	he	False	O	False	2	0	0
3415	-5	6	51	123	17	he	1	0	280	-5	he	False	O	False	2	0	1
3416	-5	6	106	123	18	he	1	184	0	-5	he	False	O	False	2	0	0
3417	-5	6	164	123	19	he	1	172	160	-5	he	False	O	False	2	0	0
3418	-5	6	170	123	20	he	1	128	0	-5	he	False	O	False	2	0	0
3419	-5	6	94	123	21	he	1	256	0	-5	he	False	O	False	2	0	0
3420	-5	6	72	123	22	he	1	288	284	-5	he	False	O	False	2	0	0
3421	-5	6	198	123	23	he	1	0	200	-5	he	False	O	False	2	0	1
3422	-5	6	189	123	24	he	1	0	140	-5	he	False	O	False	2	0	1
3423	-5	6	107	123	25	he	1	0	140	-5	he	False	O	False	2	0	1
3424	-5	6	15	123	27	he	1	0	228	-5	he	False	O	False	2	0	1
3425	-5	6	159	123	28	he	1	208	140	-5	he	False	O	False	2	0	0
3426	-5	6	117	123	29	he	1	264	0	-5	he	False	O	False	2	0	0
3427	-5	6	44	123	30	he	1	92	192	-5	he	False	O	False	2	0	0
3428	-5	6	113	123	31	he	1	0	192	-5	he	False	O	False	2	0	1
3429	-5	6	24	123	32	he	1	0	176	-5	he	False	O	False	2	0	1
3430	-5	6	24	123	33	he	1	140	136	-5	he	False	O	False	2	0	0
3431	-5	6	201	123	34	he	1	0	56	-5	he	False	O	False	2	0	1
3432	-5	6	48	123	35	he	1	172	224	-5	he	False	O	False	2	0	0
3433	-5	6	55	123	36	he	1	0	96	-5	he	False	O	False	2	0	1
3434	-5	6	123	123	37	he	1	0	208	-5	he	False	O	False	2	0	1
3435	-5	6	23	123	38	he	1	280	192	-5	he	False	O	False	2	0	0
3436	-5	6	162	123	39	he	1	0	172	-5	he	False	O	False	2	0	1
3437	-5	6	202	123	40	he	1	164	0	-5	he	False	O	False	2	0	0
3438	-5	6	138	123	41	he	1	0	212	-5	he	False	O	False	2	0	1
3439	-5	6	74	123	42	he	1	0	296	-5	he	False	O	False	2	0	1
3440	-5	6	12	123	43	he	1	80	160	-5	he	False	O	False	2	0	0
3441	-4	9	90	123	1	his	1	108	288	-4	his	False	P	False	3	1	0
3442	-4	9	108	123	2	his	1	204	0	-4	his	False	P	False	3	1	0
3443	-4	9	199	123	3	his	1	0	176	-4	his	False	P	False	3	1	1
3444	-4	9	103	123	4	his	1	0	404	-4	his	False	P	False	3	1	1
3445	-4	9	182	123	5	his	1	0	352	-4	his	False	P	False	3	1	1
3446	-4	9	58	123	6	his	1	0	0	-4	his	False	P	False	3	1	1
3447	-4	9	162	123	7	his	1	164	228	-4	his	False	P	False	3	1	0
3448	-4	9	91	123	8	his	1	132	308	-4	his	False	P	False	3	1	0
3449	-4	9	24	123	9	his	1	0	468	-4	his	False	P	False	3	1	1
3450	-4	9	128	123	10	his	1	0	280	-4	his	False	P	False	3	1	1
3451	-4	9	131	123	11	his	1	0	428	-4	his	False	P	False	3	1	1
3452	-4	9	170	123	12	his	1	92	228	-4	his	False	P	False	3	1	0
3453	-4	9	119	123	13	his	1	0	316	-4	his	False	P	False	3	1	1
3454	-4	9	99	123	14	his	1	0	204	-4	his	False	P	False	3	1	1
3455	-4	9	25	123	15	his	1	152	116	-4	his	False	P	False	3	1	0
3456	-4	9	25	123	16	his	1	468	0	-4	his	False	P	False	3	1	0
3457	-4	9	51	123	17	his	1	0	236	-4	his	False	P	False	3	1	1
3458	-4	9	106	123	18	his	1	304	0	-4	his	False	P	False	3	1	0
3459	-4	9	164	123	19	his	1	80	0	-4	his	False	P	False	3	1	0
3460	-4	9	170	123	20	his	1	188	164	-4	his	False	P	False	3	1	0
3461	-4	9	94	123	21	his	1	0	252	-4	his	False	P	False	3	1	1
3462	-4	9	72	123	22	his	1	312	204	-4	his	False	P	False	3	1	0
3463	-4	9	198	123	23	his	1	0	336	-4	his	False	P	False	3	1	1
3464	-4	9	189	123	24	his	1	0	160	-4	his	False	P	False	3	1	1
3465	-4	9	107	123	25	his	1	0	252	-4	his	False	P	False	3	1	1
3466	-4	9	15	123	27	his	1	0	288	-4	his	False	P	False	3	1	1
3467	-4	9	159	123	28	his	1	0	148	-4	his	False	P	False	3	1	1
3468	-4	9	117	123	29	his	1	0	504	-4	his	False	P	False	3	1	1
3469	-4	9	44	123	30	his	1	0	524	-4	his	False	P	False	3	1	1
3470	-4	9	113	123	31	his	1	140	208	-4	his	False	P	False	3	1	0
3471	-4	9	24	123	32	his	1	324	0	-4	his	False	P	False	3	1	0
3472	-4	9	24	123	33	his	1	364	224	-4	his	False	P	False	3	1	0
3473	-4	9	201	123	34	his	1	228	0	-4	his	False	P	False	3	1	0
3474	-4	9	48	123	35	his	1	0	348	-4	his	False	P	False	3	1	1
3475	-4	9	55	123	36	his	1	292	224	-4	his	False	P	False	3	1	0
3476	-4	9	123	123	37	his	1	68	188	-4	his	False	P	False	3	1	0
3477	-4	9	23	123	38	his	1	240	188	-4	his	False	P	False	3	1	0
3478	-4	9	162	123	39	his	1	0	472	-4	his	False	P	False	3	1	1
3479	-4	9	202	123	40	his	1	0	0	-4	his	False	P	False	3	1	1
3480	-4	9	138	123	41	his	1	0	180	-4	his	False	P	False	3	1	1
3481	-4	9	74	123	42	his	1	92	180	-4	his	False	P	False	3	1	0
3482	-4	9	12	123	43	his	1	340	240	-4	his	False	P	False	3	1	0
3483	-7	8	141	125	1	him	1	304	0	-7	him	False	O	False	3	0	0
3484	-7	8	42	125	2	him	1	172	144	-7	him	False	O	False	3	0	0
3485	-7	8	42	125	3	him	1	176	0	-7	him	False	O	False	3	0	0
3486	-7	8	11	125	4	him	1	0	164	-7	him	False	O	False	3	0	1
3487	-7	8	11	125	5	him	1	0	0	-7	him	False	O	False	3	0	1
3488	-7	8	124	125	6	him	1	0	460	-7	him	False	O	False	3	0	1
3489	-7	8	87	125	7	him	1	168	0	-7	him	False	O	False	3	0	0
3490	-7	8	20	125	8	him	1	0	192	-7	him	False	O	False	3	0	1
3491	-7	8	21	125	10	him	1	140	148	-7	him	False	O	False	3	0	0
3492	-7	8	183	125	11	him	1	0	212	-7	him	False	O	False	3	0	1
3493	-7	8	87	125	12	him	1	176	0	-7	him	False	O	False	3	0	0
3494	-7	8	147	125	13	him	1	232	0	-7	him	False	O	False	3	0	0
3495	-7	8	130	125	14	him	1	0	600	-7	him	False	O	False	3	0	1
3496	-7	8	95	125	15	him	1	164	0	-7	him	False	O	False	3	0	0
3497	-7	8	60	125	16	him	1	340	0	-7	him	False	O	False	3	0	0
3498	-7	8	136	125	17	him	1	0	236	-7	him	False	O	False	3	0	1
3499	-7	8	191	125	18	him	1	0	0	-7	him	False	O	False	3	0	1
3500	-7	8	102	125	19	him	1	436	0	-7	him	False	O	False	3	0	0
3501	-7	8	53	125	20	him	1	128	0	-7	him	False	O	False	3	0	0
3502	-7	8	76	125	21	him	1	128	0	-7	him	False	O	False	3	0	0
3503	-7	8	141	125	22	him	1	224	168	-7	him	False	O	False	3	0	0
3504	-7	8	125	125	23	him	1	192	0	-7	him	False	O	False	3	0	0
3505	-7	8	157	125	24	him	1	0	0	-7	him	False	O	False	3	0	1
3506	-7	8	171	125	25	him	1	216	0	-7	him	False	O	False	3	0	0
3507	-7	8	51	125	27	him	1	160	0	-7	him	False	O	False	3	0	0
3508	-7	8	142	125	28	him	1	0	180	-7	him	False	O	False	3	0	1
3509	-7	8	194	125	29	him	1	152	0	-7	him	False	O	False	3	0	0
3510	-7	8	185	125	30	him	1	180	0	-7	him	False	O	False	3	0	0
3511	-7	8	29	125	31	him	1	172	0	-7	him	False	O	False	3	0	0
3512	-7	8	43	125	32	him	1	0	192	-7	him	False	O	False	3	0	1
3513	-7	8	77	125	33	him	1	212	0	-7	him	False	O	False	3	0	0
3514	-7	8	191	125	34	him	1	164	0	-7	him	False	O	False	3	0	0
3515	-7	8	66	125	35	him	1	0	152	-7	him	False	O	False	3	0	1
3516	-7	8	37	125	36	him	1	0	0	-7	him	False	O	False	3	0	1
3517	-7	8	5	125	37	him	1	0	140	-7	him	False	O	False	3	0	1
3518	-7	8	181	125	38	him	1	164	0	-7	him	False	O	False	3	0	0
3519	-7	8	169	125	39	him	1	108	0	-7	him	False	O	False	3	0	0
3520	-7	8	18	125	40	him	1	0	124	-7	him	False	O	False	3	0	1
3521	-7	8	71	125	41	him	1	0	152	-7	him	False	O	False	3	0	1
3522	-7	8	97	125	42	him	1	160	0	-7	him	False	O	False	3	0	0
3523	-7	8	154	125	43	him	1	0	268	-7	him	False	O	False	3	0	1
3524	-6	8	105	126	1	his	1	0	192	-6	his	False	P	False	3	0	1
3525	-6	8	184	126	2	his	1	0	304	-6	his	False	P	False	3	0	1
3526	-6	8	189	126	3	his	1	0	540	-6	his	False	P	False	3	0	1
3527	-6	8	155	126	4	his	1	0	180	-6	his	False	P	False	3	0	1
3528	-6	8	97	126	5	his	1	0	260	-6	his	False	P	False	3	0	1
3529	-6	8	203	126	6	his	1	0	0	-6	his	False	P	False	3	0	1
3530	-6	8	110	126	7	his	1	0	96	-6	his	False	P	False	3	0	1
3531	-6	8	21	126	8	his	1	0	764	-6	his	False	P	False	3	0	1
3532	-6	8	186	126	10	his	1	0	208	-6	his	False	P	False	3	0	1
3533	-6	8	180	126	11	his	1	0	324	-6	his	False	P	False	3	0	1
3534	-6	8	142	126	12	his	1	0	828	-6	his	False	P	False	3	0	1
3535	-6	8	87	126	13	his	1	248	88	-6	his	False	P	False	3	0	0
3536	-6	8	50	126	14	his	1	156	312	-6	his	False	P	False	3	0	0
3537	-6	8	61	126	15	his	1	0	292	-6	his	False	P	False	3	0	1
3538	-6	8	185	126	16	his	1	256	792	-6	his	False	P	False	3	0	0
3539	-6	8	124	126	17	his	1	1244	0	-6	his	False	P	False	3	0	0
3540	-6	8	95	126	18	his	1	0	236	-6	his	False	P	False	3	0	1
3541	-6	8	11	126	19	his	1	0	340	-6	his	False	P	False	3	0	1
3542	-6	8	60	126	20	his	1	228	0	-6	his	False	P	False	3	0	0
3543	-6	8	192	126	21	his	1	0	244	-6	his	False	P	False	3	0	1
3544	-6	8	113	126	22	his	1	0	428	-6	his	False	P	False	3	0	1
3545	-6	8	40	126	23	his	1	0	528	-6	his	False	P	False	3	0	1
3546	-6	8	180	126	24	his	1	0	192	-6	his	False	P	False	3	0	1
3547	-6	8	197	126	25	his	1	0	264	-6	his	False	P	False	3	0	1
3548	-6	8	106	126	27	his	1	0	496	-6	his	False	P	False	3	0	1
3549	-6	8	17	126	28	his	1	148	284	-6	his	False	P	False	3	0	0
3550	-6	8	128	126	29	his	1	0	260	-6	his	False	P	False	3	0	1
3551	-6	8	51	126	30	his	1	0	204	-6	his	False	P	False	3	0	1
3552	-6	8	102	126	31	his	1	0	0	-6	his	False	P	False	3	0	1
3553	-6	8	2	126	32	his	1	220	424	-6	his	False	P	False	3	0	0
3554	-6	8	114	126	33	his	1	184	436	-6	his	False	P	False	3	0	0
3555	-6	8	182	126	34	his	1	0	256	-6	his	False	P	False	3	0	1
3556	-6	8	120	126	35	his	1	0	148	-6	his	False	P	False	3	0	1
3557	-6	8	181	126	36	his	1	0	0	-6	his	False	P	False	3	0	1
3558	-6	8	56	126	37	his	1	0	640	-6	his	False	P	False	3	0	1
3559	-6	8	152	126	38	his	1	0	208	-6	his	False	P	False	3	0	1
3560	-6	8	137	126	39	his	1	0	0	-6	his	False	P	False	3	0	1
3561	-6	8	56	126	40	his	1	0	296	-6	his	False	P	False	3	0	1
3562	-6	8	5	126	41	his	1	0	536	-6	his	False	P	False	3	0	1
3563	-6	8	175	126	42	his	1	148	304	-6	his	False	P	False	3	0	0
3564	-6	8	70	126	43	his	1	0	156	-6	his	False	P	False	3	0	1
3565	-4	7	204	127	1	she	1	196	180	-4	she	False	O	False	3	1	0
3566	-4	7	21	127	2	she	1	0	152	-4	she	False	O	False	3	1	1
3567	-4	7	116	127	3	she	1	304	252	-4	she	False	O	False	3	1	0
3568	-4	7	117	127	4	she	1	188	280	-4	she	False	O	False	3	1	0
3569	-4	7	83	127	5	she	1	196	176	-4	she	False	O	False	3	1	0
3570	-4	7	97	127	6	she	1	0	172	-4	she	False	O	False	3	1	1
3571	-4	7	1	127	7	she	1	112	0	-4	she	False	O	False	3	1	0
3572	-4	7	192	127	8	she	1	456	200	-4	she	False	O	False	3	1	0
3573	-4	7	16	127	10	she	1	0	132	-4	she	False	O	False	3	1	1
3574	-4	7	72	127	11	she	1	244	168	-4	she	False	O	False	3	1	0
3575	-4	7	129	127	12	she	1	144	140	-4	she	False	O	False	3	1	0
3576	-4	7	150	127	13	she	1	196	260	-4	she	False	O	False	3	1	0
3577	-4	7	24	127	14	she	1	212	416	-4	she	False	O	False	3	1	0
3578	-4	7	96	127	15	she	1	0	132	-4	she	False	O	False	3	1	1
3579	-4	7	12	127	16	she	1	160	148	-4	she	False	O	False	3	1	0
3580	-4	7	151	127	17	she	1	268	244	-4	she	False	O	False	3	1	0
3581	-4	7	113	127	18	she	1	252	0	-4	she	False	O	False	3	1	0
3582	-4	7	138	127	19	she	1	308	248	-4	she	False	O	False	3	1	0
3583	-4	7	153	127	20	she	1	0	224	-4	she	False	O	False	3	1	1
3584	-4	7	14	127	21	she	1	0	268	-4	she	False	O	False	3	1	1
3585	-4	7	80	127	22	she	1	0	496	-4	she	False	O	False	3	1	1
3586	-4	7	191	127	23	she	1	172	84	-4	she	False	O	False	3	1	0
3587	-4	7	201	127	24	she	1	236	136	-4	she	False	O	False	3	1	0
3588	-4	7	6	127	25	she	1	0	128	-4	she	False	O	False	3	1	1
3589	-4	7	84	127	27	she	1	508	140	-4	she	False	O	False	3	1	0
3590	-4	7	15	127	28	she	1	632	156	-4	she	False	O	False	3	1	0
3591	-4	7	109	127	29	she	1	0	404	-4	she	False	O	False	3	1	1
3592	-4	7	179	127	30	she	1	428	316	-4	she	False	O	False	3	1	0
3593	-4	7	21	127	31	she	1	0	156	-4	she	False	O	False	3	1	1
3594	-4	7	33	127	32	she	1	116	248	-4	she	False	O	False	3	1	0
3595	-4	7	39	127	33	she	1	236	184	-4	she	False	O	False	3	1	0
3596	-4	7	180	127	34	she	1	0	312	-4	she	False	O	False	3	1	1
3597	-4	7	171	127	35	she	1	168	196	-4	she	False	O	False	3	1	0
3598	-4	7	105	127	36	she	1	204	0	-4	she	False	O	False	3	1	0
3599	-4	7	164	127	37	she	1	152	160	-4	she	False	O	False	3	1	0
3600	-4	7	191	127	38	she	1	0	348	-4	she	False	O	False	3	1	1
3601	-4	7	1	127	39	she	1	0	96	-4	she	False	O	False	3	1	1
3602	-4	7	125	127	40	she	1	0	156	-4	she	False	O	False	3	1	1
3603	-4	7	175	127	41	she	1	312	164	-4	she	False	O	False	3	1	0
3604	-4	7	169	127	42	she	1	288	184	-4	she	False	O	False	3	1	0
3605	-4	7	99	127	43	she	1	208	188	-4	she	False	O	False	3	1	0
3606	-4	6	168	129	1	he	1	0	140	-4	he	False	O	False	2	0	1
3607	-4	6	182	129	2	he	1	120	0	-4	he	False	O	False	2	0	0
3608	-4	6	131	129	3	he	1	272	0	-4	he	False	O	False	2	0	0
3609	-4	6	168	129	4	he	1	0	176	-4	he	False	O	False	2	0	1
3610	-4	6	156	129	5	he	1	0	0	-4	he	False	O	False	2	0	1
3611	-4	6	26	129	6	he	1	0	144	-4	he	False	O	False	2	0	1
3612	-4	6	130	129	7	he	1	0	0	-4	he	False	O	False	2	0	1
3613	-4	6	85	129	8	he	1	228	200	-4	he	False	O	False	2	0	0
3614	-4	6	134	129	10	he	1	0	160	-4	he	False	O	False	2	0	1
3615	-4	6	142	129	11	he	1	204	72	-4	he	False	O	False	2	0	0
3616	-4	6	144	129	12	he	1	0	0	-4	he	False	O	False	2	0	1
3617	-4	6	109	129	13	he	1	0	212	-4	he	False	O	False	2	0	1
3618	-4	6	36	129	14	he	1	144	0	-4	he	False	O	False	2	0	0
3619	-4	6	62	129	15	he	1	148	0	-4	he	False	O	False	2	0	0
3620	-4	6	67	129	16	he	1	80	0	-4	he	False	O	False	2	0	0
3621	-4	6	118	129	17	he	1	0	116	-4	he	False	O	False	2	0	1
3622	-4	6	38	129	18	he	1	0	0	-4	he	False	O	False	2	0	1
3623	-4	6	54	129	19	he	1	172	0	-4	he	False	O	False	2	0	0
3624	-4	6	127	129	20	he	1	0	0	-4	he	False	O	False	2	0	1
3625	-4	6	25	129	21	he	1	0	216	-4	he	False	O	False	2	0	1
3626	-4	6	94	129	22	he	1	0	180	-4	he	False	O	False	2	0	1
3627	-4	6	172	129	23	he	1	148	160	-4	he	False	O	False	2	0	0
3628	-4	6	120	129	24	he	1	208	0	-4	he	False	O	False	2	0	0
3629	-4	6	105	129	25	he	1	0	216	-4	he	False	O	False	2	0	1
3630	-4	6	89	129	27	he	1	284	0	-4	he	False	O	False	2	0	0
3631	-4	6	120	129	28	he	1	0	176	-4	he	False	O	False	2	0	1
3632	-4	6	150	129	29	he	1	188	124	-4	he	False	O	False	2	0	0
3633	-4	6	34	129	30	he	1	440	0	-4	he	False	O	False	2	0	0
3634	-4	6	153	129	31	he	1	0	128	-4	he	False	O	False	2	0	1
3635	-4	6	11	129	32	he	1	264	300	-4	he	False	O	False	2	0	0
3636	-4	6	93	129	33	he	1	0	196	-4	he	False	O	False	2	0	1
3637	-4	6	10	129	34	he	1	0	160	-4	he	False	O	False	2	0	1
3638	-4	6	155	129	35	he	1	204	0	-4	he	False	O	False	2	0	0
3639	-4	6	119	129	36	he	1	0	0	-4	he	False	O	False	2	0	1
3640	-4	6	46	129	37	he	1	136	188	-4	he	False	O	False	2	0	0
3641	-4	6	202	129	38	he	1	220	0	-4	he	False	O	False	2	0	0
3642	-4	6	143	129	39	he	1	0	0	-4	he	False	O	False	2	0	1
3643	-4	6	149	129	40	he	1	0	0	-4	he	False	O	False	2	0	1
3644	-4	6	38	129	41	he	1	388	0	-4	he	False	O	False	2	0	0
3645	-4	6	41	129	42	he	1	0	244	-4	he	False	O	False	2	0	1
3646	-4	6	185	129	43	he	1	0	136	-4	he	False	O	False	2	0	1
3647	-3	3	130	132	1	his	1	152	192	-3	his	False	P	False	3	1	0
3648	-3	3	129	132	2	his	1	96	168	-3	his	False	P	False	3	1	0
3649	-3	3	140	132	3	his	1	316	0	-3	his	False	P	False	3	1	0
3650	-3	3	158	132	4	his	1	0	0	-3	his	False	P	False	3	1	1
3651	-3	3	145	132	5	his	1	0	268	-3	his	False	P	False	3	1	1
3652	-3	3	63	132	6	his	1	0	120	-3	his	False	P	False	3	1	1
3653	-3	3	182	132	7	his	1	0	132	-3	his	False	P	False	3	1	1
3654	-3	3	161	132	8	his	1	200	144	-3	his	False	P	False	3	1	0
3655	-3	3	132	132	10	his	1	0	212	-3	his	False	P	False	3	1	1
3656	-3	3	8	132	11	his	1	156	232	-3	his	False	P	False	3	1	0
3657	-3	3	29	132	12	his	1	332	248	-3	his	False	P	False	3	1	0
3658	-3	3	48	132	13	his	1	176	0	-3	his	False	P	False	3	1	0
3659	-3	3	18	132	14	his	1	0	328	-3	his	False	P	False	3	1	1
3660	-3	3	79	132	15	his	1	140	0	-3	his	False	P	False	3	1	0
3661	-3	3	69	132	16	his	1	204	188	-3	his	False	P	False	3	1	0
3662	-3	3	200	132	18	his	1	0	212	-3	his	False	P	False	3	1	1
3663	-3	3	134	132	19	his	1	184	156	-3	his	False	P	False	3	1	0
3664	-3	3	190	132	20	his	1	172	168	-3	his	False	P	False	3	1	0
3665	-3	3	105	132	21	his	1	0	0	-3	his	False	P	False	3	1	1
3666	-3	3	143	132	22	his	1	308	140	-3	his	False	P	False	3	1	0
3667	-3	3	6	132	23	his	1	308	364	-3	his	False	P	False	3	1	0
3668	-3	3	84	132	24	his	1	180	180	-3	his	False	P	False	3	1	0
3669	-3	3	48	132	25	his	1	152	260	-3	his	False	P	False	3	1	0
3670	-3	3	75	132	27	his	1	0	436	-3	his	False	P	False	3	1	1
3671	-3	3	85	132	28	his	1	424	336	-3	his	False	P	False	3	1	0
3672	-3	3	28	132	29	his	1	0	0	-3	his	False	P	False	3	1	1
3673	-3	3	136	132	30	his	1	296	68	-3	his	False	P	False	3	1	0
