sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
137	10	149	0	his	False	-4	37	516	516	516	640	104	104	104	104
137	10	72	0	his	False	-4	38	248	248	248	248	204	204	204	204
137	10	81	0	his	False	-4	39	232	232	232	232	160	160	316	3160
137	10	66	0	his	False	-4	40	132	132	132	132	172	820	820	1652
137	10	184	0	his	False	-4	41	148	148	148	148	204	204	204	388
137	10	13	0	his	False	-4	42	240	240	240	1796	0	0	0	0
137	10	41	0	his	False	-4	43	0	0	0	0	380	380	380	380
138	7	120	0	her	False	-2	1	224	224	224	224	292	548	548	548
138	7	157	0	her	False	-2	2	0	0	0	0	160	160	160	280
138	7	107	0	her	False	-2	3	196	196	196	196	168	168	168	168
138	7	165	0	her	False	-2	4	224	224	224	224	256	256	256	256
138	7	53	0	her	False	-2	5	0	0	0	0	204	204	204	204
138	7	74	0	her	False	-2	6	216	216	216	456	136	136	136	136
138	7	166	0	her	False	-2	7	0	0	0	0	108	108	108	108
138	7	77	0	her	False	-2	8	0	0	0	0	296	296	296	296
138	7	46	0	her	False	-2	10	0	0	0	0	180	180	180	180
138	7	59	0	her	False	-2	11	160	160	160	160	124	124	124	124
138	7	118	0	her	False	-2	12	448	448	448	448	336	540	540	540
138	7	73	0	her	False	-2	13	0	0	0	0	148	148	148	148
138	7	77	0	her	False	-2	14	0	0	0	0	228	228	228	228
138	7	201	0	her	False	-2	15	228	228	228	228	0	0	0	0
138	7	80	0	her	False	-2	16	208	208	208	208	344	460	460	460
138	7	37	0	her	False	-2	17	132	132	132	132	0	0	0	0
138	7	157	0	her	False	-2	18	204	204	204	204	244	244	244	244
138	7	24	0	her	False	-2	19	224	224	224	1428	228	312	312	312
138	7	39	0	her	False	-2	20	96	96	244	1208	0	0	0	0
138	7	159	0	her	False	-2	21	168	168	168	268	124	124	124	124
138	7	25	0	her	False	-2	22	248	248	248	2024	280	280	280	280
138	7	89	0	her	False	-2	23	252	252	252	252	208	384	384	384
138	7	36	0	her	False	-2	24	0	0	0	0	168	168	168	168
138	7	21	0	her	False	-2	25	0	0	0	0	168	168	396	604
138	7	16	0	her	False	-2	27	180	180	180	180	152	152	152	152
138	7	19	0	her	False	-2	28	268	268	268	268	156	156	156	156
138	7	54	0	her	False	-2	29	0	0	0	0	412	412	412	412
138	7	33	0	her	False	-2	30	212	212	212	212	308	308	308	308
138	7	99	0	her	False	-2	31	172	172	172	172	0	0	0	0
138	7	164	0	her	False	-2	32	168	168	168	168	220	220	220	220
138	7	173	0	her	False	-2	33	156	336	336	336	172	172	172	172
138	7	106	0	her	False	-2	34	192	192	192	192	0	0	0	0
138	7	138	0	her	False	-2	35	180	180	180	180	0	0	0	0
138	7	82	0	her	False	-2	36	0	0	0	0	292	324	324	324
138	7	14	0	her	False	-2	37	216	216	216	216	140	140	140	220
138	7	27	0	her	False	-2	38	0	0	0	0	220	388	388	388
138	7	100	0	her	False	-2	39	76	76	76	76	232	232	232	232
138	7	128	0	her	False	-2	40	0	0	0	0	68	68	264	508
138	7	86	0	her	False	-2	41	0	0	0	0	24	24	440	2452
138	7	187	0	her	False	-2	42	136	136	136	300	164	164	164	164
138	7	124	0	her	False	-2	43	0	0	0	0	184	184	184	184
138	10	120	0	his	False	-9	1	264	264	264	264	396	396	396	1696
138	10	157	0	his	False	-9	2	0	0	0	0	192	192	192	484
138	10	107	0	his	False	-9	3	156	156	712	828	0	0	0	0
138	10	165	0	his	False	-9	4	196	196	196	760	0	0	0	0
138	10	53	0	his	False	-9	5	168	168	168	168	76	76	76	2072
138	10	74	0	his	False	-9	6	216	216	216	216	192	192	192	192
138	10	166	0	his	False	-9	7	132	132	400	2252	0	0	0	0
138	10	77	0	his	False	-9	8	252	536	536	536	0	0	0	0
138	10	46	0	his	False	-9	10	192	192	680	2124	0	0	0	0
138	10	59	0	his	False	-9	11	272	596	596	596	292	292	292	292
138	10	118	0	his	False	-9	12	116	116	116	116	272	272	272	2912
138	10	73	0	his	False	-9	13	196	196	196	416	200	400	400	524
138	10	77	0	his	False	-9	14	316	316	316	316	216	216	520	1084
138	10	201	0	his	False	-9	15	188	188	188	576	124	124	124	464
138	10	80	0	his	False	-9	16	344	344	344	1896	0	0	0	0
138	10	37	0	his	False	-9	17	0	0	0	0	324	324	324	1032
138	10	157	0	his	False	-9	18	392	392	392	392	288	288	288	288
138	10	24	0	his	False	-9	19	188	188	188	188	256	256	256	1880
138	10	39	0	his	False	-9	20	0	0	0	0	248	248	576	2892
138	10	159	0	his	False	-9	21	136	136	136	136	304	304	304	304
138	10	25	0	his	False	-9	22	0	0	0	0	300	632	632	632
138	10	89	0	his	False	-9	23	328	328	328	328	192	508	1496	7004
138	10	36	0	his	False	-9	24	0	0	0	0	200	200	320	3760
138	10	21	0	his	False	-9	25	168	168	168	168	156	280	708	1308
138	10	16	0	his	False	-9	27	348	348	348	348	164	444	444	704
138	10	19	0	his	False	-9	28	196	196	352	496	372	372	372	372
138	10	54	0	his	False	-9	29	0	0	0	0	168	352	352	352
138	10	33	0	his	False	-9	30	0	0	0	0	296	296	296	1068
138	10	99	0	his	False	-9	31	0	0	0	0	216	216	216	216
138	10	164	0	his	False	-9	32	140	140	140	140	196	196	196	196
138	10	173	0	his	False	-9	33	164	164	164	164	232	232	232	232
138	10	106	0	his	False	-9	34	0	0	0	0	176	176	176	364
138	10	138	0	his	False	-9	35	0	0	0	0	172	280	280	636
138	10	82	0	his	False	-9	36	0	0	0	0	224	224	424	660
138	10	14	0	his	False	-9	37	196	196	196	196	120	316	316	992
138	10	27	0	his	False	-9	38	452	648	648	860	0	0	0	0
138	10	100	0	his	False	-9	39	0	0	0	0	316	360	360	1488
138	10	128	0	his	False	-9	40	276	276	276	812	0	0	0	0
138	10	86	0	his	False	-9	41	236	236	236	236	156	156	156	952
138	10	187	0	his	False	-9	42	108	108	344	928	0	0	0	0
138	10	124	0	his	False	-9	43	372	372	372	372	252	252	252	252
139	7	197	0	his	False	-6	1	172	172	172	328	240	240	240	240
139	7	195	0	his	False	-6	2	184	184	184	184	164	164	164	164
139	7	15	0	his	False	-6	3	0	0	0	0	224	488	488	488
139	7	29	0	his	False	-6	4	136	284	284	284	180	180	180	180
139	7	142	0	his	False	-6	5	0	0	0	0	220	220	220	220
139	7	16	0	his	False	-6	6	0	0	0	0	232	232	232	232
139	7	174	0	his	False	-6	7	180	180	180	180	0	0	0	0
139	7	78	0	his	False	-6	8	220	360	360	360	0	0	0	0
139	7	17	0	his	False	-6	9	120	120	120	120	108	108	108	108
139	7	95	0	his	False	-6	10	0	0	0	0	140	140	140	140
139	7	82	0	his	False	-6	11	0	0	0	0	140	140	140	140
139	7	20	0	his	False	-6	12	0	0	0	0	180	344	344	344
139	7	129	0	his	False	-6	13	0	0	0	0	200	200	200	200
139	7	176	0	his	False	-6	14	192	192	192	192	156	156	156	156
139	7	123	0	his	False	-6	15	0	0	0	0	184	184	184	184
139	7	196	0	his	False	-6	16	196	196	196	196	184	460	460	460
139	7	83	0	his	False	-6	17	148	148	148	148	0	0	0	0
139	7	48	0	his	False	-6	18	0	0	0	0	180	180	180	180
139	7	175	0	his	False	-6	19	128	128	128	128	100	100	100	100
139	7	128	0	his	False	-6	20	0	0	0	0	132	132	132	132
139	7	36	0	his	False	-6	21	0	0	0	0	132	132	132	132
139	7	196	0	his	False	-6	22	0	0	0	0	208	208	208	208
139	7	185	0	his	False	-6	23	124	124	124	124	280	280	280	280
139	7	166	0	his	False	-6	24	320	320	320	320	128	128	128	128
139	7	118	0	his	False	-6	25	240	240	240	240	144	144	144	144
139	7	102	0	his	False	-6	27	152	152	152	152	196	196	196	196
139	7	123	0	his	False	-6	28	260	260	260	260	228	228	228	228
139	7	51	0	his	False	-6	29	0	0	0	0	216	372	372	372
139	7	41	0	his	False	-6	30	0	0	0	0	184	804	804	804
139	7	86	0	his	False	-6	31	0	0	0	0	140	140	140	140
139	7	5	0	his	False	-6	32	0	0	0	0	160	372	372	372
139	7	47	0	his	False	-6	33	136	300	300	300	116	116	116	116
139	7	43	0	his	False	-6	34	0	0	0	0	152	152	152	152
139	7	21	0	his	False	-6	35	0	0	0	0	172	172	172	172
139	7	129	0	his	False	-6	36	132	132	132	132	0	0	0	0
139	7	37	0	his	False	-6	37	156	156	156	156	176	176	176	176
139	7	77	0	his	False	-6	38	148	148	148	148	252	252	252	252
139	7	178	0	his	False	-6	39	0	0	0	0	180	180	180	180
139	7	42	0	his	False	-6	40	272	272	272	272	132	132	132	132
139	7	105	0	his	False	-6	41	0	0	0	0	172	172	256	400
139	7	158	0	his	False	-6	42	156	296	296	296	0	0	0	0
139	7	204	0	his	False	-6	43	0	0	0	0	172	172	172	172
139	10	197	0	his	False	-3	1	0	0	0	0	348	820	820	2336
139	10	195	0	his	False	-3	2	0	0	0	0	212	212	212	1344
139	10	15	0	his	False	-3	3	0	0	0	0	268	268	856	1088
139	10	29	0	his	False	-3	4	0	0	0	0	136	136	136	1676
139	10	142	0	his	False	-3	5	0	0	0	0	276	276	276	276
139	10	16	0	his	False	-3	6	0	0	0	0	0	0	0	0
139	10	174	0	his	False	-3	7	180	180	180	180	124	124	448	2232
139	10	78	0	his	False	-3	8	0	0	0	0	392	392	392	392
139	10	17	0	his	False	-3	9	180	180	180	180	200	500	500	968
139	10	95	0	his	False	-3	10	0	0	0	0	288	288	288	1060
139	10	82	0	his	False	-3	11	244	244	244	244	184	296	296	296
139	10	20	0	his	False	-3	12	244	244	244	244	132	308	308	1492
139	10	129	0	his	False	-3	13	0	0	0	0	240	776	776	776
139	10	176	0	his	False	-3	14	0	0	0	0	204	204	204	612
139	10	123	0	his	False	-3	15	824	824	1128	1916	0	0	0	0
139	10	196	0	his	False	-3	16	324	816	816	1228	0	0	0	0
139	10	83	0	his	False	-3	17	0	0	0	0	288	288	288	1152
139	10	48	0	his	False	-3	18	0	0	0	0	212	212	212	564
139	10	175	0	his	False	-3	19	0	0	0	0	304	456	456	900
139	10	128	0	his	False	-3	20	0	0	0	0	156	156	324	2224
139	10	36	0	his	False	-3	21	0	0	0	0	228	228	228	228
139	10	196	0	his	False	-3	22	0	0	0	0	296	456	456	872
139	10	185	0	his	False	-3	23	0	0	0	0	228	780	780	1556
139	10	166	0	his	False	-3	24	424	424	424	784	0	0	0	0
139	10	118	0	his	False	-3	25	164	164	164	348	260	372	372	716
139	10	102	0	his	False	-3	27	0	0	0	0	332	332	332	604
139	10	123	0	his	False	-3	28	0	0	0	0	216	216	216	436
139	10	51	0	his	False	-3	29	0	0	0	0	252	252	252	1004
139	10	41	0	his	False	-3	30	0	0	0	0	188	440	440	816
139	10	86	0	his	False	-3	31	0	0	0	0	216	216	216	216
139	10	5	0	his	False	-3	32	0	0	0	0	244	244	520	736
139	10	47	0	his	False	-3	33	0	0	0	0	256	436	620	1524
139	10	43	0	his	False	-3	34	420	420	420	420	0	0	0	0
139	10	21	0	his	False	-3	35	168	168	168	168	232	232	232	232
139	10	129	0	his	False	-3	36	0	0	0	0	160	352	352	1384
139	10	37	0	his	False	-3	37	164	164	164	164	80	80	80	300
139	10	77	0	his	False	-3	38	0	0	0	0	180	180	180	392
139	10	178	0	his	False	-3	39	248	248	248	248	308	308	308	308
139	10	42	0	his	False	-3	40	132	132	132	132	152	364	364	1468
139	10	105	0	his	False	-3	41	0	0	0	0	164	164	164	164
139	10	158	0	his	False	-3	42	268	268	268	268	184	184	184	1272
139	10	204	0	his	False	-3	43	0	0	0	0	216	920	920	920
140	7	57	0	us	True	?	1	160	160	160	160	0	0	0	0
140	7	76	0	us	True	?	2	0	0	0	0	164	260	260	260
140	7	70	0	us	True	?	3	188	188	188	188	228	228	228	228
140	7	116	0	us	True	?	4	0	0	0	0	360	360	360	360
140	7	51	0	us	True	?	5	0	0	0	0	228	228	228	228
140	7	90	0	us	True	?	6	0	0	0	0	152	152	152	152
140	7	132	0	us	True	?	7	0	0	0	0	132	132	132	132
140	7	70	0	us	True	?	8	0	0	0	0	288	288	288	288
140	7	20	0	us	True	?	9	0	0	0	0	220	220	220	220
140	7	64	0	us	True	?	10	0	0	0	0	200	200	200	200
140	7	150	0	us	True	?	11	136	136	136	136	140	140	140	140
140	7	94	0	us	True	?	12	0	0	0	0	204	204	204	204
140	7	172	0	us	True	?	13	0	0	0	0	216	216	216	216
140	7	202	0	us	True	?	14	0	0	0	0	196	196	196	196
140	7	105	0	us	True	?	15	0	0	0	0	0	0	0	0
140	7	151	0	us	True	?	16	0	0	0	0	188	388	388	388
140	7	178	0	us	True	?	18	0	0	0	0	152	152	152	152
140	7	193	0	us	True	?	19	232	232	232	232	144	144	144	144
140	7	165	0	us	True	?	20	140	140	140	140	0	0	0	0
140	7	184	0	us	True	?	21	0	0	0	0	168	168	168	168
140	7	2	0	us	True	?	22	0	0	0	0	192	192	192	192
140	7	135	0	us	True	?	23	168	168	168	168	204	204	204	204
140	7	69	0	us	True	?	24	0	0	0	0	160	360	360	360
140	7	155	0	us	True	?	25	0	0	0	0	220	360	360	360
140	7	101	0	us	True	?	27	216	216	216	216	208	208	208	208
140	7	26	0	us	True	?	28	0	0	0	0	180	180	412	576
140	7	101	0	us	True	?	29	0	0	0	0	196	196	196	196
140	7	84	0	us	True	?	30	0	0	0	0	160	160	160	316
140	7	93	0	us	True	?	31	0	0	0	0	0	0	0	0
140	7	169	0	us	True	?	32	300	300	300	300	136	136	136	136
140	7	27	0	us	True	?	33	160	160	160	160	152	324	324	324
140	7	25	0	us	True	?	34	0	0	0	0	156	156	156	156
140	7	103	0	us	True	?	35	0	0	0	0	240	240	240	240
140	7	26	0	us	True	?	36	0	0	0	0	0	0	0	0
140	7	2	0	us	True	?	37	180	180	180	180	0	0	0	0
140	7	122	0	us	True	?	38	0	0	0	0	264	264	264	264
140	7	40	0	us	True	?	39	0	0	0	0	152	152	152	152
140	7	137	0	us	True	?	40	0	0	0	0	164	164	164	164
140	7	59	0	us	True	?	41	0	0	0	0	216	216	216	216
140	7	69	0	us	True	?	42	0	0	0	0	168	168	168	168
140	7	20	0	us	True	?	43	0	0	0	0	156	156	156	156
141	1	85	0	She	True	?	1	280	280	280	280	480	480	480	480
141	1	59	0	She	True	?	2	224	224	224	224	128	128	128	128
141	1	83	0	She	True	?	3	248	248	248	248	124	124	124	124
141	1	141	0	She	True	?	4	0	0	0	0	232	232	232	356
141	1	186	0	She	True	?	5	0	0	0	0	436	436	436	436
141	1	78	0	She	True	?	6	232	232	232	232	0	0	0	0
141	1	141	0	She	True	?	7	40	40	40	40	160	160	160	160
141	1	9	0	She	True	?	8	72	72	72	72	536	536	536	536
141	1	26	0	She	True	?	9	0	0	0	0	292	292	292	292
141	1	139	0	She	True	?	10	272	272	272	272	132	132	132	132
141	1	65	0	She	True	?	11	92	292	292	292	164	164	164	164
141	1	70	0	She	True	?	12	0	0	0	0	356	356	356	356
141	1	121	0	She	True	?	13	324	324	324	324	164	164	164	164
141	1	69	0	She	True	?	14	0	0	0	0	240	240	240	392
141	1	82	0	She	True	?	15	248	248	248	248	0	0	0	0
141	1	65	0	She	True	?	16	256	256	256	256	184	184	184	184
141	1	140	0	She	True	?	17	0	0	0	0	2444	2444	2444	2444
141	1	202	0	She	True	?	18	0	0	0	0	252	320	320	320
141	1	68	0	She	True	?	19	0	0	0	0	0	0	0	0
141	1	140	0	She	True	?	20	160	160	160	160	0	0	0	0
141	1	156	0	She	True	?	21	0	0	0	0	200	312	312	312
141	1	64	0	She	True	?	22	356	356	356	356	152	152	152	152
141	1	73	0	She	True	?	23	296	296	296	296	184	184	184	184
141	1	42	0	She	True	?	24	244	244	244	244	176	176	176	176
141	1	94	0	She	True	?	25	184	184	184	184	156	292	292	292
141	1	168	0	She	True	?	27	0	0	0	0	384	384	384	384
141	1	69	0	She	True	?	28	180	180	180	180	164	376	376	376
141	1	48	0	She	True	?	29	0	0	0	0	0	0	0	0
141	1	106	0	She	True	?	30	296	296	296	296	448	448	448	448
141	1	100	0	She	True	?	31	148	148	148	148	160	224	224	224
141	1	197	0	She	True	?	32	232	232	232	232	136	296	296	296
141	1	12	0	She	True	?	33	0	0	0	0	0	0	0	0
141	1	60	0	She	True	?	34	0	0	0	0	284	496	496	496
141	1	136	0	She	True	?	35	288	288	288	288	0	0	0	0
141	1	202	0	She	True	?	36	0	0	0	0	0	0	0	0
141	1	186	0	She	True	?	37	36	36	36	36	180	180	316	412
141	1	199	0	She	True	?	38	0	0	0	0	260	260	260	336
141	1	173	0	She	True	?	39	0	0	0	0	176	176	176	176
141	1	94	0	She	True	?	40	0	0	0	0	0	0	0	0
141	1	10	0	She	True	?	41	0	0	0	0	508	508	508	508
141	1	200	0	She	True	?	42	0	0	0	0	44	360	360	360
141	1	31	0	She	True	?	43	0	0	0	0	352	352	352	352
141	5	85	0	herself	True	-4	1	244	244	244	244	216	216	216	216
141	5	59	0	herself	True	-4	2	112	112	112	112	0	0	0	0
141	5	83	0	herself	True	-4	3	244	244	244	244	188	188	188	188
141	5	141	0	herself	True	-4	4	208	208	208	208	0	0	0	0
141	5	186	0	herself	True	-4	5	220	220	220	220	0	0	0	0
141	5	78	0	herself	True	-4	6	180	180	180	180	0	0	0	0
141	5	141	0	herself	True	-4	7	188	188	216	588	116	116	116	116
141	5	9	0	herself	True	-4	8	188	188	188	188	0	0	0	0
141	5	26	0	herself	True	-4	9	164	164	164	164	0	0	0	0
141	5	139	0	herself	True	-4	10	156	156	156	156	148	148	148	148
141	5	65	0	herself	True	-4	11	256	256	256	256	0	0	0	0
141	5	70	0	herself	True	-4	12	104	104	104	104	0	0	0	0
141	5	121	0	herself	True	-4	13	128	128	128	128	0	0	0	0
141	5	69	0	herself	True	-4	14	244	244	244	244	0	0	0	0
141	5	82	0	herself	True	-4	15	0	0	0	0	132	132	132	132
141	5	65	0	herself	True	-4	16	132	280	280	280	0	0	0	0
141	5	140	0	herself	True	-4	17	0	0	0	0	156	156	156	156
141	5	202	0	herself	True	-4	18	156	156	156	156	0	0	0	0
141	5	68	0	herself	True	-4	19	140	140	140	140	184	184	184	184
141	5	140	0	herself	True	-4	20	140	140	140	140	0	0	0	0
141	5	156	0	herself	True	-4	21	140	140	140	140	136	136	136	136
141	5	64	0	herself	True	-4	22	292	292	292	292	0	0	0	0
141	5	73	0	herself	True	-4	23	264	264	264	264	240	240	240	240
141	5	42	0	herself	True	-4	24	180	180	180	180	0	0	0	0
141	5	94	0	herself	True	-4	25	280	280	280	280	0	0	0	0
141	5	168	0	herself	True	-4	27	184	184	184	184	344	344	344	344
141	5	69	0	herself	True	-4	28	236	236	236	236	196	448	448	448
141	5	48	0	herself	True	-4	29	208	208	208	208	0	0	0	0
141	5	106	0	herself	True	-4	30	84	84	84	84	316	424	424	424
141	5	100	0	herself	True	-4	31	148	148	148	148	0	0	0	0
141	5	197	0	herself	True	-4	32	308	308	308	308	0	0	0	0
141	5	12	0	herself	True	-4	33	0	0	0	0	0	0	0	0
141	5	60	0	herself	True	-4	34	168	168	168	168	0	0	0	0
141	5	136	0	herself	True	-4	35	160	160	160	160	0	0	0	0
141	5	202	0	herself	True	-4	36	196	196	196	196	0	0	0	0
141	5	186	0	herself	True	-4	37	132	132	132	132	172	172	172	172
141	5	199	0	herself	True	-4	38	188	188	188	188	0	0	0	0
141	5	173	0	herself	True	-4	39	132	132	132	132	0	0	0	0
141	5	94	0	herself	True	-4	40	24	24	24	24	0	0	0	0
141	5	10	0	herself	True	-4	41	156	156	156	156	176	176	176	176
141	5	200	0	herself	True	-4	42	152	152	152	152	132	132	132	132
141	5	31	0	herself	True	-4	43	200	200	200	200	0	0	0	0
141	6	85	0	he	True	?	1	216	216	216	216	184	184	184	184
141	6	59	0	he	True	?	2	0	0	0	0	164	164	164	164
141	6	83	0	he	True	?	3	188	188	188	188	308	308	308	308
141	6	141	0	he	True	?	4	0	0	0	0	320	320	320	320
141	6	186	0	he	True	?	5	0	0	0	0	204	204	204	204
141	6	78	0	he	True	?	6	0	0	0	0	280	280	280	280
141	6	141	0	he	True	?	7	116	116	116	116	0	0	0	0
141	6	9	0	he	True	?	8	0	0	0	0	156	324	324	324
141	6	26	0	he	True	?	9	0	0	0	0	180	180	180	180
141	6	139	0	he	True	?	10	148	148	148	148	88	88	88	88
141	6	65	0	he	True	?	11	0	0	0	0	304	304	304	304
141	6	70	0	he	True	?	12	0	0	0	0	0	0	0	0
141	6	121	0	he	True	?	13	0	0	0	0	244	244	244	244
141	6	69	0	he	True	?	14	0	0	0	0	248	248	248	248
141	6	82	0	he	True	?	15	132	132	132	132	0	0	0	0
141	6	65	0	he	True	?	16	0	0	0	0	268	268	268	268
141	6	140	0	he	True	?	17	156	156	156	156	0	0	0	0
141	6	202	0	he	True	?	18	0	0	0	0	208	208	208	208
141	6	68	0	he	True	?	19	184	184	184	184	0	0	0	0
141	6	140	0	he	True	?	20	0	0	0	0	0	0	0	0
141	6	156	0	he	True	?	21	136	136	136	136	0	0	0	0
141	6	64	0	he	True	?	22	0	0	0	0	240	240	240	240
141	6	73	0	he	True	?	23	240	240	240	240	192	192	192	192
141	6	42	0	he	True	?	24	0	0	0	0	0	0	0	0
141	6	94	0	he	True	?	25	0	0	0	0	260	260	260	260
141	6	168	0	he	True	?	27	344	344	344	344	136	136	136	136
141	6	69	0	he	True	?	28	196	448	448	448	500	500	500	500
141	6	48	0	he	True	?	29	0	0	0	0	180	180	180	268
141	6	106	0	he	True	?	30	316	424	424	424	0	0	0	0
141	6	100	0	he	True	?	31	0	0	0	0	0	0	0	0
141	6	197	0	he	True	?	32	0	0	0	0	268	268	416	692
141	6	12	0	he	True	?	33	0	0	0	0	0	0	0	0
141	6	60	0	he	True	?	34	0	0	0	0	148	148	148	148
141	6	136	0	he	True	?	35	0	0	0	0	228	228	228	228
141	6	202	0	he	True	?	36	0	0	0	0	0	0	0	0
141	6	186	0	he	True	?	37	172	172	172	172	104	104	580	788
141	6	199	0	he	True	?	38	0	0	0	0	0	0	0	0
141	6	173	0	he	True	?	39	0	0	0	0	160	160	160	160
141	6	94	0	he	True	?	40	0	0	0	0	304	304	304	304
141	6	10	0	he	True	?	41	176	176	176	176	0	0	0	0
141	6	200	0	he	True	?	42	132	132	132	132	0	0	0	0
141	6	31	0	he	True	?	43	0	0	0	0	208	208	208	208
142	1	191	0	She	True	?	1	304	304	304	304	220	220	220	220
142	1	27	0	She	True	?	2	252	252	252	252	156	156	580	668
142	1	32	0	She	True	?	3	228	348	348	348	528	528	528	528
142	1	167	0	She	True	?	4	0	0	0	0	288	288	288	412
142	1	101	0	She	True	?	5	0	0	0	0	0	0	0	0
142	1	196	0	She	True	?	6	0	0	0	0	248	248	248	248
142	1	192	0	She	True	?	7	0	0	0	0	276	276	276	276
142	1	92	0	She	True	?	8	0	0	0	0	240	240	408	516
142	1	167	0	She	True	?	10	248	248	248	248	176	276	276	276
142	1	129	0	She	True	?	11	248	248	248	248	172	172	172	172
142	1	141	0	She	True	?	12	256	256	256	256	148	148	148	148
142	1	178	0	She	True	?	13	312	312	312	312	236	236	236	236
142	1	70	0	She	True	?	14	0	0	0	0	272	444	444	444
142	1	156	0	She	True	?	15	0	0	0	0	248	248	248	248
142	1	109	0	She	True	?	16	180	324	324	324	180	304	304	304
142	1	145	0	She	True	?	17	0	0	0	0	344	344	344	344
142	1	134	0	She	True	?	18	0	0	0	0	248	304	304	304
142	1	155	0	She	True	?	19	280	280	280	280	164	164	164	164
142	1	90	0	She	True	?	20	0	0	0	0	88	240	240	240
142	1	198	0	She	True	?	21	0	0	0	0	0	0	0	0
142	1	177	0	She	True	?	22	308	308	308	308	244	244	244	244
142	1	131	0	She	True	?	23	292	292	292	292	212	212	212	212
142	1	59	0	She	True	?	24	0	0	0	0	328	328	328	328
142	1	168	0	She	True	?	25	0	0	0	0	224	440	440	440
142	1	113	0	She	True	?	27	0	0	0	0	280	456	456	456
142	1	124	0	She	True	?	28	0	0	0	0	60	60	328	584
142	1	38	0	She	True	?	29	0	0	0	0	0	0	0	0
142	1	157	0	She	True	?	30	356	356	356	356	204	204	400	700
142	1	38	0	She	True	?	31	280	280	280	280	0	0	0	0
142	1	139	0	She	True	?	32	104	104	104	104	144	144	372	752
142	1	65	0	She	True	?	33	28	296	296	296	200	200	200	200
142	1	30	0	She	True	?	34	0	0	0	0	280	280	280	280
142	1	137	0	She	True	?	35	220	220	220	220	172	172	172	172
142	1	189	0	She	True	?	36	0	0	0	0	0	0	0	0
142	1	16	0	She	True	?	37	184	184	184	184	156	392	392	392
142	1	52	0	She	True	?	38	0	0	0	0	316	384	384	384
142	1	125	0	She	True	?	39	0	0	0	0	0	0	0	0
142	1	8	0	She	True	?	40	296	296	296	296	144	228	440	548
142	1	64	0	She	True	?	41	0	0	0	0	0	0	0	0
142	1	189	0	She	True	?	42	0	0	0	0	312	312	312	312
142	1	86	0	She	True	?	43	0	0	0	0	268	364	364	364
142	8	191	0	her	True	-7	1	0	0	0	0	264	264	264	264
142	8	27	0	her	True	-7	2	0	0	0	0	140	140	140	140
142	8	32	0	her	True	-7	3	244	244	244	244	244	244	244	244
142	8	167	0	her	True	-7	4	212	212	212	212	144	144	144	144
142	8	101	0	her	True	-7	5	200	200	200	200	0	0	0	0
142	8	196	0	her	True	-7	6	0	0	0	0	0	0	0	0
142	8	192	0	her	True	-7	7	0	0	0	0	128	128	128	128
142	8	92	0	her	True	-7	8	0	0	0	0	296	496	496	496
142	8	167	0	her	True	-7	10	0	0	0	0	140	140	140	140
142	8	129	0	her	True	-7	11	136	136	136	136	140	140	140	140
142	8	141	0	her	True	-7	12	172	172	172	172	256	256	256	256
142	8	178	0	her	True	-7	13	0	0	0	0	152	152	152	152
142	8	70	0	her	True	-7	14	0	0	0	0	256	256	256	256
142	8	156	0	her	True	-7	15	0	0	0	0	140	140	140	140
142	8	109	0	her	True	-7	16	192	192	192	192	176	316	316	316
142	8	145	0	her	True	-7	17	0	0	0	0	200	200	200	200
142	8	134	0	her	True	-7	18	0	0	0	0	172	172	172	172
142	8	155	0	her	True	-7	19	0	0	0	0	180	180	180	180
142	8	90	0	her	True	-7	20	160	160	160	160	0	0	0	0
142	8	198	0	her	True	-7	21	0	0	0	0	264	572	572	572
142	8	177	0	her	True	-7	22	0	0	0	0	256	392	392	392
142	8	131	0	her	True	-7	23	296	296	296	296	136	316	316	316
142	8	59	0	her	True	-7	24	0	0	0	0	320	320	320	320
142	8	168	0	her	True	-7	25	0	0	0	0	132	132	132	392
142	8	113	0	her	True	-7	27	212	212	212	212	256	256	256	256
142	8	124	0	her	True	-7	28	204	204	204	204	0	0	0	0
142	8	38	0	her	True	-7	29	188	188	188	188	280	280	280	520
142	8	157	0	her	True	-7	30	220	220	220	220	312	312	312	312
142	8	38	0	her	True	-7	31	156	156	156	288	148	148	148	148
142	8	139	0	her	True	-7	32	192	192	192	192	0	0	0	0
142	8	65	0	her	True	-7	33	0	0	0	0	180	180	180	180
142	8	30	0	her	True	-7	34	0	0	0	0	188	188	188	188
142	8	137	0	her	True	-7	35	192	192	192	192	224	224	224	224
142	8	189	0	her	True	-7	36	0	0	0	0	0	0	0	0
142	8	16	0	her	True	-7	37	144	144	144	144	188	188	188	188
142	8	52	0	her	True	-7	38	264	264	264	428	240	240	240	240
142	8	125	0	her	True	-7	39	0	0	0	0	216	216	216	216
142	8	8	0	her	True	-7	40	168	232	232	232	0	0	0	0
142	8	64	0	her	True	-7	41	160	160	160	160	96	96	96	96
142	8	189	0	her	True	-7	42	136	136	136	136	0	0	0	0
142	8	86	0	her	True	-7	43	0	0	0	0	232	232	232	232
145	1	46	0	We	True	?	1	0	0	0	0	216	424	424	424
