sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
132	3	140	0	his	True	-3	3	144	316	316	316	0	0	0	0
132	3	158	0	his	True	-3	4	0	0	0	0	0	0	0	0
132	3	145	0	his	True	-3	5	0	0	0	0	268	268	300	680
132	3	63	0	his	True	-3	6	0	0	0	0	120	120	120	120
132	3	182	0	his	True	-3	7	0	0	0	0	132	132	156	224
132	3	161	0	his	True	-3	8	200	200	200	200	144	144	144	144
132	3	132	0	his	True	-3	10	0	0	0	0	212	212	212	212
132	3	8	0	his	True	-3	11	156	156	156	156	232	232	232	232
132	3	29	0	his	True	-3	12	332	332	332	332	248	248	248	248
132	3	48	0	his	True	-3	13	176	176	176	176	0	0	0	0
132	3	18	0	his	True	-3	14	0	0	0	0	212	328	328	328
132	3	79	0	his	True	-3	15	140	140	140	140	0	0	0	0
132	3	69	0	his	True	-3	16	204	204	204	204	188	188	188	188
132	3	200	0	his	True	-3	18	0	0	0	0	212	212	212	212
132	3	134	0	his	True	-3	19	184	184	184	380	156	156	156	156
132	3	190	0	his	True	-3	20	172	172	172	172	168	168	168	168
132	3	105	0	his	True	-3	21	0	0	0	0	0	0	0	0
132	3	143	0	his	True	-3	22	308	308	308	308	140	140	140	140
132	3	6	0	his	True	-3	23	140	308	308	308	200	364	364	364
132	3	84	0	his	True	-3	24	180	180	180	180	180	180	180	180
132	3	48	0	his	True	-3	25	152	152	152	152	260	260	260	260
132	3	75	0	his	True	-3	27	0	0	0	0	324	436	436	436
132	3	85	0	his	True	-3	28	424	424	424	424	336	336	336	336
132	3	28	0	his	True	-3	29	0	0	0	0	0	0	0	0
132	3	136	0	his	True	-3	30	296	296	296	296	68	68	68	68
132	3	59	0	his	True	-3	31	0	0	0	0	192	192	192	192
132	3	190	0	his	True	-3	32	208	208	208	208	160	160	160	160
132	3	48	0	his	True	-3	33	0	0	0	0	172	172	172	312
132	3	24	0	his	True	-3	34	196	196	196	196	192	192	192	192
132	3	134	0	his	True	-3	35	172	172	172	172	208	208	208	208
132	3	24	0	his	True	-3	36	136	136	136	136	0	0	0	0
132	3	47	0	his	True	-3	37	144	144	144	144	164	164	164	164
132	3	94	0	his	True	-3	38	0	0	0	0	216	216	216	216
132	3	147	0	his	True	-3	39	0	0	0	0	192	192	192	192
132	3	134	0	his	True	-3	40	0	0	0	0	0	0	0	0
132	3	130	0	his	True	-3	41	244	276	276	276	0	0	0	0
132	3	17	0	his	True	-3	42	0	0	0	0	216	216	216	216
132	3	192	0	his	True	-3	43	252	252	252	252	0	0	0	0
133	3	175	0	his	True	-3	1	172	172	172	172	160	160	160	160
133	3	156	0	his	True	-3	2	0	0	0	0	120	120	436	788
133	3	69	0	his	True	-3	3	180	180	356	460	244	244	244	244
133	3	202	0	his	True	-3	4	160	160	160	160	156	156	156	156
133	3	149	0	his	True	-3	5	264	264	264	264	76	272	272	272
133	3	167	0	his	True	-3	6	240	240	240	240	120	120	120	120
133	3	171	0	his	True	-3	7	164	164	164	164	188	188	188	188
133	3	29	0	his	True	-3	8	204	204	204	204	128	128	128	448
133	3	192	0	his	True	-3	10	124	124	124	124	136	136	136	136
133	3	107	0	his	True	-3	11	144	144	144	144	288	288	288	288
133	3	187	0	his	True	-3	12	296	296	296	296	0	0	0	0
133	3	194	0	his	True	-3	13	0	0	0	0	208	208	208	208
133	3	89	0	his	True	-3	14	248	248	248	504	192	192	192	220
133	3	165	0	his	True	-3	15	0	0	0	0	172	172	172	172
133	3	108	0	his	True	-3	16	192	192	192	192	168	168	168	168
133	3	51	0	his	True	-3	18	0	0	0	0	164	164	164	164
133	3	203	0	his	True	-3	19	212	280	280	280	152	152	152	152
133	3	40	0	his	True	-3	20	96	96	228	568	148	148	148	148
133	3	97	0	his	True	-3	21	216	216	216	348	144	264	264	264
133	3	130	0	his	True	-3	22	0	0	0	0	212	368	368	368
133	3	166	0	his	True	-3	23	184	184	184	184	284	284	284	284
133	3	37	0	his	True	-3	24	184	184	184	184	180	180	180	180
133	3	203	0	his	True	-3	25	156	156	156	156	168	244	244	244
133	3	130	0	his	True	-3	27	0	0	0	0	200	200	200	200
133	3	80	0	his	True	-3	28	0	0	0	0	0	0	0	0
133	3	66	0	his	True	-3	29	0	0	0	0	268	268	268	628
133	3	137	0	his	True	-3	30	188	480	480	480	72	72	72	72
133	3	44	0	his	True	-3	31	0	0	0	0	160	160	160	160
133	3	130	0	his	True	-3	32	220	220	220	220	208	208	208	208
133	3	112	0	his	True	-3	33	184	184	184	184	148	148	148	148
133	3	110	0	his	True	-3	34	276	564	564	564	0	0	0	0
133	3	32	0	his	True	-3	35	188	188	188	188	208	208	208	208
133	3	201	0	his	True	-3	36	216	216	216	216	0	0	0	0
133	3	29	0	his	True	-3	37	220	220	220	220	112	256	256	256
133	3	204	0	his	True	-3	38	0	0	0	0	260	260	260	260
133	3	37	0	his	True	-3	39	0	0	0	0	144	144	144	1004
133	3	59	0	his	True	-3	40	44	44	184	372	56	56	56	56
133	3	178	0	his	True	-3	41	0	0	0	0	0	0	0	0
133	3	20	0	his	True	-3	42	0	0	0	0	196	196	196	196
133	3	88	0	his	True	-3	43	160	160	160	160	152	152	152	152
133	10	175	0	his	True	-7	1	284	284	284	284	200	364	364	1072
133	10	156	0	his	True	-7	2	156	256	256	256	0	0	0	0
133	10	69	0	his	True	-7	3	176	176	176	176	144	360	360	360
133	10	202	0	his	True	-7	4	188	188	188	188	544	544	544	544
133	10	149	0	his	True	-7	5	328	328	328	328	212	376	376	376
133	10	167	0	his	True	-7	6	0	0	0	0	280	280	280	280
133	10	171	0	his	True	-7	7	188	188	188	516	64	64	64	1436
133	10	29	0	his	True	-7	8	388	388	388	2752	192	192	192	192
133	10	192	0	his	True	-7	10	168	168	168	168	208	208	444	1528
133	10	107	0	his	True	-7	11	200	200	200	428	324	324	324	456
133	10	187	0	his	True	-7	12	0	0	0	0	192	192	192	1524
133	10	194	0	his	True	-7	13	248	248	248	248	428	428	428	820
133	10	89	0	his	True	-7	14	336	336	336	336	204	204	204	204
133	10	165	0	his	True	-7	15	0	0	0	0	184	184	304	1032
133	10	108	0	his	True	-7	16	284	284	284	284	268	604	604	1212
133	10	51	0	his	True	-7	18	220	416	416	416	0	0	0	0
133	10	203	0	his	True	-7	19	228	228	228	1040	0	0	0	0
133	10	40	0	his	True	-7	20	0	0	0	0	232	232	428	1568
133	10	97	0	his	True	-7	21	0	0	0	0	144	144	144	320
133	10	130	0	his	True	-7	22	284	284	284	284	0	0	0	0
133	10	166	0	his	True	-7	23	160	160	160	160	132	444	444	444
133	10	37	0	his	True	-7	24	0	0	0	0	208	208	388	1436
133	10	203	0	his	True	-7	25	140	140	140	420	212	212	212	448
133	10	130	0	his	True	-7	27	0	0	0	0	240	552	552	1136
133	10	80	0	his	True	-7	28	192	192	192	376	432	644	644	644
133	10	66	0	his	True	-7	29	0	0	0	0	140	292	292	504
133	10	137	0	his	True	-7	30	0	0	0	0	240	240	784	1808
133	10	44	0	his	True	-7	31	132	132	132	132	0	0	0	0
133	10	130	0	his	True	-7	32	256	256	256	256	152	152	152	152
133	10	112	0	his	True	-7	33	0	0	0	0	212	212	212	212
133	10	110	0	his	True	-7	34	0	0	0	0	0	0	0	0
133	10	32	0	his	True	-7	35	0	0	0	0	364	364	364	676
133	10	201	0	his	True	-7	36	0	0	0	0	220	220	220	220
133	10	29	0	his	True	-7	37	176	176	176	176	132	368	368	1688
133	10	204	0	his	True	-7	38	204	204	204	204	376	376	376	376
133	10	37	0	his	True	-7	39	0	0	0	0	0	0	0	0
133	10	59	0	his	True	-7	40	156	156	156	156	68	100	100	812
133	10	178	0	his	True	-7	41	168	256	256	256	184	184	184	184
133	10	20	0	his	True	-7	42	48	48	48	48	232	232	332	1220
133	10	88	0	his	True	-7	43	0	0	0	0	156	156	156	580
133	7	175	0	she	True	-3	1	220	220	220	220	404	404	404	404
133	7	156	0	she	True	-3	2	208	208	208	208	152	152	152	152
133	7	69	0	she	True	-3	3	200	200	200	200	192	332	332	332
133	7	202	0	she	True	-3	4	180	180	180	180	208	208	208	208
133	7	149	0	she	True	-3	5	280	280	280	280	324	324	324	480
133	7	167	0	she	True	-3	6	0	0	0	0	0	0	0	0
133	7	171	0	she	True	-3	7	0	0	0	0	196	196	196	196
133	7	29	0	she	True	-3	8	248	248	248	248	160	160	160	160
133	7	192	0	she	True	-3	10	0	0	0	0	280	280	280	280
133	7	107	0	she	True	-3	11	124	124	124	124	76	76	76	76
133	7	187	0	she	True	-3	12	148	148	148	148	140	140	140	140
133	7	194	0	she	True	-3	13	0	0	0	0	312	312	312	312
133	7	89	0	she	True	-3	14	132	132	132	132	212	212	212	212
133	7	165	0	she	True	-3	15	100	100	100	100	0	0	0	0
133	7	108	0	she	True	-3	16	160	360	360	360	228	228	228	228
133	7	51	0	she	True	-3	18	0	0	0	0	224	224	224	224
133	7	203	0	she	True	-3	19	172	172	172	172	132	132	132	132
133	7	40	0	she	True	-3	20	140	140	140	140	0	0	0	0
133	7	97	0	she	True	-3	21	160	160	160	160	156	156	156	156
133	7	130	0	she	True	-3	22	184	184	184	184	208	208	208	208
133	7	166	0	she	True	-3	23	196	348	348	348	396	464	604	776
133	7	37	0	she	True	-3	24	172	172	172	172	232	232	324	476
133	7	203	0	she	True	-3	25	200	200	200	200	204	204	204	204
133	7	130	0	she	True	-3	27	168	304	304	304	280	364	364	364
133	7	80	0	she	True	-3	28	316	316	316	316	236	236	236	236
133	7	66	0	she	True	-3	29	184	184	184	184	204	204	204	204
133	7	137	0	she	True	-3	30	0	0	0	0	436	600	600	600
133	7	44	0	she	True	-3	31	0	0	0	0	164	164	164	164
133	7	130	0	she	True	-3	32	184	332	332	332	184	184	184	184
133	7	112	0	she	True	-3	33	180	180	180	180	200	200	200	200
133	7	110	0	she	True	-3	34	148	148	148	148	0	0	0	0
133	7	32	0	she	True	-3	35	280	280	280	280	228	228	228	228
133	7	201	0	she	True	-3	36	156	156	156	156	0	0	0	0
133	7	29	0	she	True	-3	37	160	288	288	288	104	104	104	104
133	7	204	0	she	True	-3	38	0	0	0	0	216	216	216	216
133	7	37	0	she	True	-3	39	0	0	0	0	0	0	0	0
133	7	59	0	she	True	-3	40	0	0	0	0	156	156	156	156
133	7	178	0	she	True	-3	41	232	232	372	1220	200	200	200	200
133	7	20	0	she	True	-3	42	88	88	88	400	156	156	156	188
133	7	88	0	she	True	-3	43	132	132	132	132	196	196	196	196
135	6	107	0	he	True	-5	1	0	0	0	0	152	152	152	256
135	6	176	0	he	True	-5	2	224	224	224	224	156	156	156	156
135	6	176	0	he	True	-5	3	160	160	160	160	76	76	76	76
135	6	186	0	he	True	-5	4	0	0	0	0	156	156	156	156
135	6	61	0	he	True	-5	5	120	120	120	120	0	0	0	0
135	6	24	0	he	True	-5	6	160	160	160	160	0	0	0	0
135	6	139	0	he	True	-5	7	204	204	332	516	104	104	104	104
135	6	178	0	he	True	-5	8	0	0	0	0	204	592	592	592
135	6	4	0	he	True	-5	10	0	0	0	0	108	108	108	108
135	6	29	0	he	True	-5	11	132	132	132	132	144	144	144	144
135	6	193	0	he	True	-5	12	236	236	236	236	272	272	272	272
135	6	107	0	he	True	-5	13	0	0	0	0	192	192	192	192
135	6	164	0	he	True	-5	14	168	168	272	428	320	320	320	320
135	6	4	0	he	True	-5	15	0	0	0	0	124	124	124	124
135	6	72	0	he	True	-5	16	0	0	0	0	132	132	132	132
135	6	125	0	he	True	-5	17	168	168	168	168	112	112	112	112
135	6	31	0	he	True	-5	18	0	0	0	0	124	124	280	1044
135	6	195	0	he	True	-5	19	0	0	0	0	132	132	132	132
135	6	99	0	he	True	-5	20	164	164	164	164	0	0	0	0
135	6	11	0	he	True	-5	21	120	120	120	120	136	136	136	136
135	6	60	0	he	True	-5	22	0	0	0	0	252	252	252	252
135	6	17	0	he	True	-5	23	224	224	224	224	120	280	280	280
135	6	77	0	he	True	-5	24	0	0	0	0	268	268	268	268
135	6	164	0	he	True	-5	25	176	176	176	176	184	184	184	184
135	6	205	0	he	True	-5	27	0	0	0	0	212	212	212	212
135	6	84	0	he	True	-5	28	0	0	0	0	224	224	392	1840
135	6	127	0	he	True	-5	29	0	0	0	0	224	224	224	224
135	6	130	0	he	True	-5	30	312	312	312	312	264	264	264	264
135	6	162	0	he	True	-5	31	0	0	0	0	152	152	152	152
135	6	93	0	he	True	-5	32	0	0	0	0	228	228	228	228
135	6	40	0	he	True	-5	33	0	0	0	0	192	192	192	192
135	6	154	0	he	True	-5	34	0	0	0	0	204	204	204	204
135	6	172	0	he	True	-5	35	296	296	532	1536	184	184	184	184
135	6	158	0	he	True	-5	36	160	160	160	160	136	136	136	136
135	6	145	0	he	True	-5	37	124	124	124	124	116	116	116	116
135	6	104	0	he	True	-5	38	152	152	152	152	0	0	0	0
135	6	86	0	he	True	-5	39	0	0	0	0	152	152	152	152
135	6	50	0	he	True	-5	40	144	208	340	600	260	260	260	260
135	6	137	0	he	True	-5	41	0	0	0	0	0	0	0	0
135	6	178	0	he	True	-5	42	164	164	164	164	184	184	184	184
135	6	128	0	he	True	-5	43	0	0	0	0	104	252	252	252
136	4	25	0	he	False	-4	1	172	172	172	172	200	200	472	632
136	4	140	0	he	False	-4	2	0	0	0	0	144	144	144	144
136	4	73	0	he	False	-4	3	288	556	556	556	148	332	644	892
136	4	27	0	he	False	-4	4	148	148	148	148	0	0	0	0
136	4	124	0	he	False	-4	5	0	0	0	0	184	184	184	184
136	4	87	0	he	False	-4	6	0	0	0	0	136	136	136	136
136	4	114	0	he	False	-4	7	0	0	0	0	268	268	268	268
136	4	64	0	he	False	-4	8	0	0	0	0	224	224	224	224
136	4	168	0	he	False	-4	10	0	0	0	0	176	292	292	292
136	4	62	0	he	False	-4	11	148	148	148	148	124	124	124	124
136	4	82	0	he	False	-4	12	0	0	0	0	184	184	184	184
136	4	130	0	he	False	-4	13	196	196	196	196	216	216	216	216
136	4	35	0	he	False	-4	14	0	0	0	0	260	336	336	336
136	4	50	0	he	False	-4	15	0	0	0	0	260	260	400	612
136	4	171	0	he	False	-4	16	232	232	232	232	192	192	192	192
136	4	15	0	he	False	-4	17	0	0	0	0	288	288	288	288
136	4	42	0	he	False	-4	18	0	0	0	0	200	200	200	200
136	4	141	0	he	False	-4	19	92	92	92	92	168	168	168	168
136	4	48	0	he	False	-4	20	0	0	0	0	124	252	252	252
136	4	58	0	he	False	-4	21	144	144	144	144	136	136	136	136
136	4	123	0	he	False	-4	22	0	0	0	0	256	504	504	504
136	4	21	0	he	False	-4	23	160	304	444	624	24	24	24	24
136	4	124	0	he	False	-4	24	268	268	268	268	124	124	124	124
136	4	185	0	he	False	-4	25	192	192	192	192	168	168	168	168
136	4	44	0	he	False	-4	27	244	244	244	244	0	0	0	0
136	4	144	0	he	False	-4	28	0	0	0	0	188	188	188	332
136	4	186	0	he	False	-4	29	0	0	0	0	296	296	296	296
136	4	25	0	he	False	-4	30	252	252	252	252	164	164	164	164
136	4	199	0	he	False	-4	31	0	0	0	0	172	172	172	172
136	4	112	0	he	False	-4	32	0	0	0	0	184	384	384	384
136	4	190	0	he	False	-4	33	176	176	368	836	180	180	180	180
136	4	199	0	he	False	-4	34	232	232	232	232	156	156	156	156
136	4	24	0	he	False	-4	35	0	0	0	0	216	216	216	216
136	4	154	0	he	False	-4	36	0	0	0	0	192	192	192	192
136	4	117	0	he	False	-4	37	0	0	0	0	184	248	248	248
136	4	34	0	he	False	-4	38	0	0	0	0	192	340	340	340
136	4	60	0	he	False	-4	39	184	184	184	184	412	412	536	1104
136	4	132	0	he	False	-4	40	0	0	0	0	36	104	104	104
136	4	169	0	he	False	-4	41	0	0	0	0	224	224	360	1192
136	4	16	0	he	False	-4	42	0	0	0	0	176	176	176	176
136	4	72	0	he	False	-4	43	92	92	92	92	208	208	208	208
136	7	25	0	his	False	-3	1	252	252	252	252	420	420	420	420
136	7	140	0	his	False	-3	2	0	0	0	0	204	204	204	204
136	7	73	0	his	False	-3	3	204	204	204	204	220	220	220	220
136	7	27	0	his	False	-3	4	200	200	200	200	180	180	180	180
136	7	124	0	his	False	-3	5	96	96	96	412	204	204	204	204
136	7	87	0	his	False	-3	6	0	0	0	0	184	184	184	184
136	7	114	0	his	False	-3	7	0	0	0	0	144	144	144	144
136	7	64	0	his	False	-3	8	184	184	364	564	140	140	140	140
136	7	168	0	his	False	-3	10	0	0	0	0	236	236	236	236
136	7	62	0	his	False	-3	11	0	0	0	0	160	160	160	160
136	7	82	0	his	False	-3	12	0	0	0	0	168	356	356	356
136	7	130	0	his	False	-3	13	0	0	0	0	264	264	264	264
136	7	35	0	his	False	-3	14	0	0	0	0	268	268	268	380
136	7	50	0	his	False	-3	15	0	0	0	0	160	160	160	160
136	7	171	0	his	False	-3	16	0	0	0	0	156	444	444	444
136	7	15	0	his	False	-3	17	0	0	0	0	332	332	332	332
136	7	42	0	his	False	-3	18	0	0	0	0	368	368	368	508
136	7	141	0	his	False	-3	19	180	180	180	180	112	196	196	196
136	7	48	0	his	False	-3	20	148	148	148	148	168	168	168	168
136	7	58	0	his	False	-3	21	0	0	0	0	304	476	476	476
136	7	123	0	his	False	-3	22	0	0	0	0	356	356	356	356
136	7	21	0	his	False	-3	23	180	180	180	180	444	444	624	1312
136	7	124	0	his	False	-3	24	0	0	0	0	248	248	248	540
136	7	185	0	his	False	-3	25	0	0	0	0	184	260	260	260
136	7	44	0	his	False	-3	27	152	152	152	152	160	160	160	160
136	7	144	0	his	False	-3	28	0	0	0	0	208	208	208	576
136	7	186	0	his	False	-3	29	0	0	0	0	192	192	192	456
136	7	25	0	his	False	-3	30	316	316	316	316	376	376	520	736
136	7	199	0	his	False	-3	31	152	152	152	152	288	288	288	288
136	7	112	0	his	False	-3	32	0	0	0	0	208	208	428	664
136	7	190	0	his	False	-3	33	156	284	284	284	92	92	92	92
136	7	199	0	his	False	-3	34	0	0	0	0	112	324	324	324
136	7	24	0	his	False	-3	35	160	160	160	160	248	248	248	248
136	7	154	0	his	False	-3	36	0	0	0	0	0	0	0	0
136	7	117	0	his	False	-3	37	136	136	312	776	136	136	136	136
136	7	34	0	his	False	-3	38	0	0	0	0	248	416	416	416
136	7	60	0	his	False	-3	39	152	152	152	152	72	72	72	72
136	7	132	0	his	False	-3	40	0	0	0	0	176	268	268	268
136	7	169	0	his	False	-3	41	0	0	0	0	344	344	344	344
136	7	16	0	his	False	-3	42	0	0	0	0	220	220	220	220
136	7	72	0	his	False	-3	43	0	0	0	0	184	184	184	184
137	6	192	0	his	False	-4	1	132	132	132	132	240	240	240	240
137	6	17	0	his	False	-4	2	132	132	132	240	0	0	0	0
137	6	6	0	his	False	-4	3	200	200	200	200	440	440	440	440
137	6	171	0	his	False	-4	4	0	0	0	0	212	212	212	212
137	6	198	0	his	False	-4	5	260	260	260	260	296	296	296	296
137	6	2	0	his	False	-4	6	164	164	164	164	0	0	0	0
137	6	109	0	his	False	-4	7	0	0	0	0	196	196	196	196
137	6	194	0	his	False	-4	8	264	264	264	264	0	0	0	0
137	6	120	0	his	False	-4	10	172	172	172	172	132	132	132	132
137	6	22	0	his	False	-4	11	188	188	188	188	112	112	112	112
137	6	96	0	his	False	-4	12	176	176	176	176	0	0	0	0
137	6	25	0	his	False	-4	13	136	136	136	136	0	0	0	0
137	6	103	0	his	False	-4	14	256	256	256	256	132	132	132	132
137	6	140	0	his	False	-4	15	176	176	176	176	84	84	84	84
137	6	129	0	his	False	-4	16	216	216	216	216	192	192	192	192
137	6	32	0	his	False	-4	17	260	260	260	260	124	124	124	124
137	6	149	0	his	False	-4	18	208	208	208	208	0	0	0	0
137	6	107	0	his	False	-4	19	132	132	132	132	164	164	164	164
137	6	199	0	his	False	-4	20	0	0	0	0	172	172	172	172
137	6	87	0	his	False	-4	21	132	132	132	132	0	0	0	0
137	6	149	0	his	False	-4	22	184	184	184	184	172	172	172	172
137	6	136	0	his	False	-4	23	468	468	468	468	208	208	208	208
137	6	163	0	his	False	-4	24	264	396	396	396	140	140	140	140
137	6	66	0	his	False	-4	25	200	200	200	200	268	268	268	268
137	6	88	0	his	False	-4	27	192	264	264	612	64	64	64	64
137	6	38	0	his	False	-4	28	240	396	396	396	168	168	168	168
137	6	197	0	his	False	-4	29	0	0	0	0	176	176	176	176
137	6	73	0	his	False	-4	30	192	192	192	192	300	608	608	608
137	6	47	0	his	False	-4	31	0	0	0	0	196	196	196	196
137	6	65	0	his	False	-4	32	212	212	212	212	200	200	200	200
137	6	197	0	his	False	-4	33	120	120	276	444	0	0	0	0
137	6	130	0	his	False	-4	34	164	164	164	164	172	172	172	172
137	6	43	0	his	False	-4	35	184	184	184	184	156	156	156	156
137	6	140	0	his	False	-4	36	0	0	0	0	176	176	176	176
137	6	149	0	his	False	-4	37	192	320	320	320	172	172	172	172
137	6	72	0	his	False	-4	38	0	0	0	0	160	160	160	160
137	6	81	0	his	False	-4	39	220	364	364	364	0	0	0	0
137	6	66	0	his	False	-4	40	0	0	0	0	192	192	192	436
137	6	184	0	his	False	-4	41	224	224	224	224	0	0	0	0
137	6	13	0	his	False	-4	42	140	140	140	140	0	0	0	0
137	6	41	0	his	False	-4	43	172	172	172	172	0	0	0	0
137	10	192	0	his	False	-4	1	680	680	680	1692	312	444	444	444
137	10	17	0	his	False	-4	2	160	160	160	356	128	128	128	708
137	10	6	0	his	False	-4	3	236	444	444	444	232	232	408	2072
137	10	171	0	his	False	-4	4	172	172	172	172	144	284	284	532
137	10	198	0	his	False	-4	5	0	0	0	0	232	232	232	896
137	10	2	0	his	False	-4	6	156	156	156	456	0	0	0	0
137	10	109	0	his	False	-4	7	96	96	256	800	164	164	164	476
137	10	194	0	his	False	-4	8	288	288	288	288	0	0	0	0
137	10	120	0	his	False	-4	10	92	92	92	92	200	232	232	1252
137	10	22	0	his	False	-4	11	0	0	0	0	332	664	664	752
137	10	96	0	his	False	-4	12	292	292	292	292	252	536	536	2212
137	10	25	0	his	False	-4	13	0	0	0	0	416	416	416	416
137	10	103	0	his	False	-4	14	240	744	744	744	0	0	0	0
137	10	140	0	his	False	-4	15	240	836	836	836	0	0	0	0
137	10	129	0	his	False	-4	16	180	424	424	424	428	428	428	540
137	10	32	0	his	False	-4	17	0	0	0	0	264	264	264	968
137	10	149	0	his	False	-4	18	0	0	0	0	76	76	76	76
137	10	107	0	his	False	-4	19	188	188	188	188	52	52	52	1212
137	10	199	0	his	False	-4	20	236	236	236	236	132	132	132	1068
137	10	87	0	his	False	-4	21	0	0	0	0	212	424	424	424
137	10	149	0	his	False	-4	22	0	0	0	0	328	564	564	564
137	10	136	0	his	False	-4	23	0	0	0	0	236	556	556	556
137	10	163	0	his	False	-4	24	0	0	0	0	244	244	244	1192
137	10	66	0	his	False	-4	25	0	0	0	0	228	532	532	1056
137	10	88	0	his	False	-4	27	316	316	316	316	212	212	212	212
137	10	38	0	his	False	-4	28	152	152	560	748	232	232	232	232
137	10	197	0	his	False	-4	29	220	220	220	220	132	256	256	256
137	10	73	0	his	False	-4	30	0	0	0	0	276	276	276	276
137	10	47	0	his	False	-4	31	156	156	156	156	160	160	160	160
137	10	65	0	his	False	-4	32	252	252	252	252	224	224	224	320
137	10	197	0	his	False	-4	33	224	324	324	324	0	0	0	0
137	10	130	0	his	False	-4	34	260	260	260	260	464	464	464	464
137	10	43	0	his	False	-4	35	0	0	0	0	172	252	252	252
137	10	140	0	his	False	-4	36	0	0	0	0	300	300	520	4256
137	10	149	0	his	False	-4	37	516	516	516	640	104	104	104	104
137	10	72	0	his	False	-4	38	248	248	248	248	204	204	204	204
137	10	81	0	his	False	-4	39	232	232	232	232	160	160	316	3160
137	10	66	0	his	False	-4	40	132	132	132	132	172	820	820	1652
137	10	184	0	his	False	-4	41	148	148	148	148	204	204	204	388
137	10	13	0	his	False	-4	42	240	240	240	1796	0	0	0	0
137	10	41	0	his	False	-4	43	0	0	0	0	380	380	380	380
138	7	120	0	her	False	-3	1	224	224	224	224	292	548	548	548
138	7	157	0	her	False	-3	2	0	0	0	0	160	160	160	280
138	7	107	0	her	False	-3	3	196	196	196	196	168	168	168	168
138	7	165	0	her	False	-3	4	224	224	224	224	256	256	256	256
138	7	53	0	her	False	-3	5	0	0	0	0	204	204	204	204
138	7	74	0	her	False	-3	6	216	216	216	456	136	136	136	136
138	7	166	0	her	False	-3	7	0	0	0	0	108	108	108	108
138	7	77	0	her	False	-3	8	0	0	0	0	296	296	296	296
138	7	46	0	her	False	-3	10	0	0	0	0	180	180	180	180
138	7	59	0	her	False	-3	11	160	160	160	160	124	124	124	124
138	7	118	0	her	False	-3	12	448	448	448	448	336	540	540	540
138	7	73	0	her	False	-3	13	0	0	0	0	148	148	148	148
138	7	77	0	her	False	-3	14	0	0	0	0	228	228	228	228
138	7	201	0	her	False	-3	15	228	228	228	228	0	0	0	0
138	7	80	0	her	False	-3	16	208	208	208	208	344	460	460	460
138	7	37	0	her	False	-3	17	132	132	132	132	0	0	0	0
138	7	157	0	her	False	-3	18	204	204	204	204	244	244	244	244
138	7	24	0	her	False	-3	19	224	224	224	1428	228	312	312	312
138	7	39	0	her	False	-3	20	96	96	244	1208	0	0	0	0
138	7	159	0	her	False	-3	21	168	168	168	268	124	124	124	124
138	7	25	0	her	False	-3	22	248	248	248	2024	280	280	280	280
138	7	89	0	her	False	-3	23	252	252	252	252	208	384	384	384
138	7	36	0	her	False	-3	24	0	0	0	0	168	168	168	168
138	7	21	0	her	False	-3	25	0	0	0	0	168	168	396	604
138	7	16	0	her	False	-3	27	180	180	180	180	152	152	152	152
138	7	19	0	her	False	-3	28	268	268	268	268	156	156	156	156
138	7	54	0	her	False	-3	29	0	0	0	0	412	412	412	412
138	7	33	0	her	False	-3	30	212	212	212	212	308	308	308	308
138	7	99	0	her	False	-3	31	172	172	172	172	0	0	0	0
138	7	164	0	her	False	-3	32	168	168	168	168	220	220	220	220
138	7	173	0	her	False	-3	33	156	336	336	336	172	172	172	172
138	7	106	0	her	False	-3	34	192	192	192	192	0	0	0	0
138	7	138	0	her	False	-3	35	180	180	180	180	0	0	0	0
138	7	82	0	her	False	-3	36	0	0	0	0	292	324	324	324
138	7	14	0	her	False	-3	37	216	216	216	216	140	140	140	220
138	7	27	0	her	False	-3	38	0	0	0	0	220	388	388	388
138	7	100	0	her	False	-3	39	76	76	76	76	232	232	232	232
138	7	128	0	her	False	-3	40	0	0	0	0	68	68	264	508
138	7	86	0	her	False	-3	41	0	0	0	0	24	24	440	2452
138	7	187	0	her	False	-3	42	136	136	136	300	164	164	164	164
138	7	124	0	her	False	-3	43	0	0	0	0	184	184	184	184
138	10	120	0	his	False	-8	1	264	264	264	264	396	396	396	1696
138	10	157	0	his	False	-8	2	0	0	0	0	192	192	192	484
138	10	107	0	his	False	-8	3	156	156	712	828	0	0	0	0
138	10	165	0	his	False	-8	4	196	196	196	760	0	0	0	0
138	10	53	0	his	False	-8	5	168	168	168	168	76	76	76	2072
138	10	74	0	his	False	-8	6	216	216	216	216	192	192	192	192
138	10	166	0	his	False	-8	7	132	132	400	2252	0	0	0	0
138	10	77	0	his	False	-8	8	252	536	536	536	0	0	0	0
138	10	46	0	his	False	-8	10	192	192	680	2124	0	0	0	0
138	10	59	0	his	False	-8	11	272	596	596	596	292	292	292	292
138	10	118	0	his	False	-8	12	116	116	116	116	272	272	272	2912
138	10	73	0	his	False	-8	13	196	196	196	416	200	400	400	524
138	10	77	0	his	False	-8	14	316	316	316	316	216	216	520	1084
138	10	201	0	his	False	-8	15	188	188	188	576	124	124	124	464
138	10	80	0	his	False	-8	16	344	344	344	1896	0	0	0	0
138	10	37	0	his	False	-8	17	0	0	0	0	324	324	324	1032
